name: sedan4door_-20_23_-8_35_20_230_60_420.png, overlap_score: 0.0, pred: [-20, -19]
name: hybrid_-20_23_-30_10_15_230_30_420.png, overlap_score: 32.297872340425535, pred: [-20, -35]
name: suv_0_15_-8_10_15_80_30_420.png, overlap_score: 255.0, pred: [0, -1]
name: suv_0_15_-30_10_15_140_60_420.png, overlap_score: 234.97222222222223, pred: [0, 0]
name: sedan2door_0_15_-30_10_15_140_30_420.png, overlap_score: 249.23529411764707, pred: [0, -6]
name: suv_0_45_-30_35_15_80_60_420.png, overlap_score: 254.8868950516585, pred: [0, -3]
name: sedan4door_-40_45_-30_10_15_230_30_420.png, overlap_score: 0.0, pred: [-40, -42]
name: hatchback_-20_45_-30_10_15_80_30_420.png, overlap_score: 37.31558641975309, pred: [-20, -22]
name: sedan2door_-20_23_-30_35_15_20_30_420.png, overlap_score: 104.12243285939968, pred: [-20, -22]
name: sedan4door_0_15_-30_35_20_80_60_420.png, overlap_score: 163.08984830805133, pred: [0, 1]
name: hatchback_-20_45_-30_35_15_140_30_420.png, overlap_score: 0.0, pred: [-20, -7]
name: sedan2door_-40_45_-8_35_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -37]
name: sedan2door_0_23_-30_10_15_80_30_420.png, overlap_score: 252.97877094972068, pred: [0, -2]
name: hybrid_-20_45_-8_10_20_20_60_420.png, overlap_score: 57.64669794298087, pred: [-20, -8]
name: sedan4door_-40_23_-30_35_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -37]
name: hatchback_-40_45_-8_10_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -35]
name: suv_-40_45_-30_35_15_230_30_420.png, overlap_score: 23.136363636363637, pred: [-40, -15]
name: suv_0_15_-30_10_15_20_30_420.png, overlap_score: 212.89015667574932, pred: [0, -5]
name: hybrid_-40_23_-30_10_20_20_60_420.png, overlap_score: 4.5054864667154355, pred: [-40, -18]
name: hatchback_0_45_-8_10_20_140_30_420.png, overlap_score: 0.0, pred: [0, 0]
name: sedan4door_-40_45_-8_35_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -36]
name: sedan4door_-20_15_-30_35_20_230_60_420.png, overlap_score: 0.0, pred: [-20, -23]
name: hybrid_-20_15_-30_10_20_20_60_420.png, overlap_score: 58.918561289546496, pred: [-20, -8]
name: suv_-20_23_-30_35_15_80_60_420.png, overlap_score: 0.0, pred: [-20, -18]
name: sedan2door_-20_15_-8_10_15_80_60_420.png, overlap_score: 38.37542201215395, pred: [-20, -18]
name: sedan2door_0_15_-30_10_15_230_30_420.png, overlap_score: None, pred: [0, -23]
name: sedan4door_0_15_-8_35_20_80_60_420.png, overlap_score: 169.52625437572928, pred: [0, 1]
name: hybrid_-40_45_-8_35_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: hatchback_0_45_-8_35_15_140_60_420.png, overlap_score: 249.0233918128655, pred: [0, -1]
name: suv_0_15_-8_35_20_20_30_420.png, overlap_score: 210.0154121253406, pred: [0, -5]
name: hatchback_-40_45_-30_35_15_230_30_420.png, overlap_score: 136.9506172839506, pred: [-40, -35]
name: sedan2door_-40_15_-30_35_20_20_30_420.png, overlap_score: 79.91317554739906, pred: [-40, -26]
name: hybrid_0_23_-8_10_20_140_30_420.png, overlap_score: None, pred: [0, -9]
name: hybrid_-20_23_-8_35_20_20_30_420.png, overlap_score: 227.94139632232023, pred: [-20, -20]
name: suv_-20_23_-30_10_15_140_60_420.png, overlap_score: 0.0, pred: [-20, -12]
name: hybrid_-20_45_-30_10_15_230_30_420.png, overlap_score: 69.19148936170212, pred: [-20, -31]
name: sedan2door_-20_45_-30_35_15_140_30_420.png, overlap_score: 0.0, pred: [-20, -34]
name: hatchback_-20_15_-30_35_15_140_60_420.png, overlap_score: 50.51077943615257, pred: [-20, -6]
name: sedan2door_-20_45_-30_10_20_80_30_420.png, overlap_score: 202.84465343086032, pred: [-20, -21]
name: hatchback_0_23_-30_35_15_140_30_420.png, overlap_score: 0.0, pred: [0, -1]
name: sedan4door_-20_15_-30_10_15_140_60_420.png, overlap_score: 0.0, pred: [-20, -10]
name: suv_-20_23_-8_10_20_140_30_420.png, overlap_score: 0.0, pred: [-20, -17]
name: sedan2door_-20_23_-8_35_20_80_60_420.png, overlap_score: 89.67521944632006, pred: [-20, -19]
name: sedan4door_0_23_-30_35_15_20_30_420.png, overlap_score: 132.02498078401229, pred: [0, -5]
name: sedan4door_-20_15_-30_10_15_20_60_420.png, overlap_score: 0.0, pred: [-20, -19]
name: hybrid_-40_15_-8_35_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: sedan4door_0_15_-30_35_20_140_30_420.png, overlap_score: 0.0, pred: [0, -7]
name: hybrid_-40_45_-8_10_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -33]
name: sedan2door_-20_45_-8_35_20_80_30_420.png, overlap_score: 191.8516196447231, pred: [-20, -21]
name: hybrid_0_23_-30_10_15_80_60_420.png, overlap_score: 229.4984771573604, pred: [0, 0]
name: sedan2door_0_23_-8_10_20_230_30_420.png, overlap_score: None, pred: [0, -22]
name: hybrid_-20_23_-8_10_15_140_60_420.png, overlap_score: 0.0, pred: [-20, -5]
name: sedan2door_0_23_-8_10_15_140_60_420.png, overlap_score: 211.52941176470588, pred: [0, -1]
name: hybrid_-40_45_-30_10_20_230_30_420.png, overlap_score: 38.112280701754386, pred: [-40, -37]
name: suv_-40_45_-30_10_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: hybrid_0_15_-30_10_20_230_30_420.png, overlap_score: 254.77777777777777, pred: [0, -21]
name: suv_-20_15_-8_35_15_140_60_420.png, overlap_score: 0.0, pred: [-20, -12]
name: hybrid_-20_45_-8_10_15_20_30_420.png, overlap_score: 118.56592913738974, pred: [-20, -15]
name: sedan4door_-20_45_-30_35_20_140_30_420.png, overlap_score: 0.0, pred: [-20, -28]
name: hatchback_-40_23_-30_35_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -32]
name: sedan2door_-20_45_-30_10_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -28]
name: hatchback_0_23_-30_10_20_80_60_420.png, overlap_score: 246.67126725219575, pred: [0, -3]
name: hatchback_-40_45_-8_10_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -36]
name: suv_-40_45_-8_10_20_230_30_420.png, overlap_score: 185.41847826086956, pred: [-40, -16]
name: hatchback_0_45_-8_35_20_140_30_420.png, overlap_score: 0.0, pred: [0, 0]
name: hybrid_0_45_-30_35_20_230_30_420.png, overlap_score: 255.0, pred: [0, -10]
name: sedan2door_0_15_-30_10_15_230_60_420.png, overlap_score: 255.0, pred: [0, -2]
name: hybrid_-20_15_-8_10_20_230_60_420.png, overlap_score: 3.3861834654586636, pred: [-20, -21]
name: hybrid_-20_15_-30_10_15_140_60_420.png, overlap_score: 0.0, pred: [-20, -6]
name: hybrid_-20_23_-8_10_20_230_60_420.png, overlap_score: 0.4575311438278596, pred: [-20, -21]
name: sedan2door_0_45_-30_10_20_20_30_420.png, overlap_score: 138.8819007686932, pred: [0, -1]
name: sedan4door_-40_45_-8_35_15_20_30_420.png, overlap_score: 67.24923944498033, pred: [-40, -35]
name: sedan2door_0_15_-8_10_15_20_30_420.png, overlap_score: 141.81464011180992, pred: [0, 0]
name: suv_0_15_-8_35_15_230_30_420.png, overlap_score: 255.0, pred: [0, -9]
name: sedan4door_-40_23_-30_35_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -38]
name: sedan4door_-20_23_-8_35_15_20_30_420.png, overlap_score: 67.71968899327771, pred: [-20, -31]
name: sedan2door_-40_15_-30_35_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: hatchback_-40_15_-30_35_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -40]
name: suv_-40_23_-30_35_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -35]
name: hatchback_-40_45_-30_10_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: suv_0_15_-30_10_15_80_60_420.png, overlap_score: 243.62914627514954, pred: [0, -4]
name: suv_-20_45_-8_10_15_80_30_420.png, overlap_score: 148.7208480565371, pred: [-20, -28]
name: hybrid_-20_23_-30_10_20_80_60_420.png, overlap_score: 4.538617886178862, pred: [-20, -19]
name: hybrid_-40_45_-8_10_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: sedan4door_-20_15_-8_10_15_140_60_420.png, overlap_score: 0.0, pred: [-20, -15]
name: hybrid_-40_45_-30_10_20_20_30_420.png, overlap_score: 69.01624146103444, pred: [-40, -30]
name: sedan2door_-40_15_-8_10_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -37]
name: sedan4door_-20_15_-30_10_20_140_30_420.png, overlap_score: 0.0, pred: [-20, -25]
name: suv_0_15_-30_35_15_230_30_420.png, overlap_score: 255.0, pred: [0, -10]
name: sedan4door_-20_23_-30_10_15_20_60_420.png, overlap_score: 0.22947067238912733, pred: [-20, -17]
name: sedan4door_-20_15_-30_10_15_80_30_420.png, overlap_score: 254.7137364557847, pred: [-20, -12]
name: suv_-40_15_-8_10_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -30]
name: suv_0_45_-8_10_20_20_60_420.png, overlap_score: 254.9674039580908, pred: [0, -3]
name: sedan2door_-20_15_-30_10_15_20_60_420.png, overlap_score: 13.181829373384218, pred: [-20, -23]
name: hatchback_-40_45_-30_35_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -38]
name: suv_-40_15_-8_10_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -30]
name: sedan2door_0_15_-30_35_20_80_30_420.png, overlap_score: 255.0, pred: [0, 0]
name: suv_0_45_-8_10_15_230_30_420.png, overlap_score: 255.0, pred: [0, -11]
name: suv_-40_45_-8_10_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: hybrid_0_23_-8_10_15_20_60_420.png, overlap_score: 255.0, pred: [0, -3]
name: sedan2door_0_45_-30_35_15_80_60_420.png, overlap_score: 174.9407332998493, pred: [0, 0]
name: suv_0_15_-30_10_20_80_60_420.png, overlap_score: 251.84013050570962, pred: [0, -4]
name: hatchback_-20_45_-30_35_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -25]
name: hatchback_-40_45_-30_10_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: hatchback_0_23_-30_10_20_230_30_420.png, overlap_score: 75.94736842105263, pred: [0, -19]
name: hatchback_-20_15_-8_10_20_230_30_420.png, overlap_score: 232.3095238095238, pred: [-20, -30]
name: sedan4door_-20_45_-8_35_20_80_60_420.png, overlap_score: 6.22334238076774, pred: [-20, -20]
name: sedan2door_-20_45_-8_10_20_230_30_420.png, overlap_score: None, pred: [-20, -24]
name: suv_0_45_-30_10_15_20_60_420.png, overlap_score: 219.7207556935818, pred: [0, -2]
name: hybrid_-40_15_-8_10_15_20_30_420.png, overlap_score: 61.935452390910356, pred: [-40, -27]
name: hatchback_-40_23_-30_35_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -38]
name: sedan2door_-40_45_-8_35_15_230_30_420.png, overlap_score: None, pred: [-40, -32]
name: sedan2door_0_45_-8_10_20_20_30_420.png, overlap_score: 143.0680468204053, pred: [0, -1]
name: hatchback_0_23_-30_10_15_80_60_420.png, overlap_score: 255.0, pred: [0, -4]
name: sedan4door_-20_23_-8_35_20_20_30_420.png, overlap_score: 69.83777435814368, pred: [-20, -30]
name: sedan2door_0_45_-8_35_15_20_60_420.png, overlap_score: 253.00478151148891, pred: [0, -4]
name: sedan2door_0_15_-8_10_15_230_60_420.png, overlap_score: 255.0, pred: [0, -2]
name: hybrid_-20_15_-30_10_20_230_60_420.png, overlap_score: 4.251415628539071, pred: [-20, -20]
name: sedan2door_-40_23_-8_10_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -36]
name: hatchback_0_15_-8_10_15_140_30_420.png, overlap_score: 0.0, pred: [0, -1]
name: hatchback_-20_45_-8_35_20_230_60_420.png, overlap_score: 0.0, pred: [-20, -22]
name: sedan2door_-40_45_-30_10_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -38]
name: hybrid_-40_45_-8_35_20_230_60_420.png, overlap_score: 0.8877833056937534, pred: [-40, -33]
name: sedan2door_-40_23_-8_10_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: suv_-40_23_-30_35_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: sedan4door_-20_23_-8_10_15_20_60_420.png, overlap_score: 1.9699570815450644, pred: [-20, -18]
name: sedan2door_0_15_-8_10_20_20_30_420.png, overlap_score: 136.70780922431865, pred: [0, 0]
name: sedan4door_-40_15_-8_35_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -37]
name: hybrid_0_23_-8_10_15_80_30_420.png, overlap_score: 188.85111371629543, pred: [0, 0]
name: sedan2door_0_45_-8_10_15_230_30_420.png, overlap_score: None, pred: [0, -26]
name: hybrid_0_15_-8_35_15_140_30_420.png, overlap_score: None, pred: [0, -8]
name: hatchback_-40_45_-8_10_15_20_30_420.png, overlap_score: 50.38343215605396, pred: [-40, -26]
name: suv_0_15_-8_10_20_140_30_420.png, overlap_score: 122.0, pred: [0, 0]
name: sedan2door_-20_23_-30_35_15_230_30_420.png, overlap_score: None, pred: [-20, -23]
name: sedan4door_-40_15_-8_10_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -33]
name: hatchback_-40_15_-30_35_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -30]
name: suv_-40_15_-30_35_15_230_30_420.png, overlap_score: 234.24747474747474, pred: [-40, -14]
name: hatchback_-20_23_-8_10_20_140_60_420.png, overlap_score: 39.807628524046436, pred: [-20, -12]
name: sedan2door_0_23_-30_10_20_140_60_420.png, overlap_score: 174.26470588235293, pred: [0, -1]
name: sedan2door_-20_23_-8_10_20_140_30_420.png, overlap_score: 30.551724137931036, pred: [-20, -32]
name: sedan4door_0_23_-8_35_20_20_30_420.png, overlap_score: 99.19020643302929, pred: [0, -2]
name: suv_-40_23_-8_35_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: sedan4door_-40_23_-8_35_15_20_60_420.png, overlap_score: 1.6359087564385577, pred: [-40, -30]
name: suv_0_15_-8_10_20_80_60_420.png, overlap_score: 232.23545405111474, pred: [0, -2]
name: sedan2door_-40_23_-8_35_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -34]
name: suv_-40_23_-30_35_20_20_30_420.png, overlap_score: 136.255699113847, pred: [-40, -32]
name: hybrid_0_45_-8_10_20_230_60_420.png, overlap_score: 255.0, pred: [0, -3]
name: sedan2door_0_15_-30_35_15_20_30_420.png, overlap_score: 142.49764150943398, pred: [0, 0]
name: sedan4door_-40_15_-8_35_15_20_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: sedan2door_0_45_-30_10_20_140_30_420.png, overlap_score: 118.70588235294117, pred: [0, -5]
name: hybrid_-20_15_-30_10_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -20]
name: sedan2door_-40_15_-30_10_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -34]
name: sedan4door_-40_45_-30_10_15_140_60_420.png, overlap_score: 0.2293504410585405, pred: [-40, -34]
name: hatchback_-40_15_-8_10_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -35]
name: hatchback_0_15_-30_10_20_230_60_420.png, overlap_score: 0.0, pred: [0, 0]
name: hybrid_-40_15_-30_10_15_230_30_420.png, overlap_score: 0.0, pred: [-40, -41]
name: hybrid_0_45_-30_10_15_140_60_420.png, overlap_score: 185.06896551724137, pred: [0, 1]
name: sedan2door_-40_15_-8_10_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -35]
name: sedan2door_0_45_-8_10_20_140_60_420.png, overlap_score: 255.0, pred: [0, 0]
name: sedan4door_-20_45_-30_35_20_20_30_420.png, overlap_score: 106.61610107718474, pred: [-20, -33]
name: sedan2door_-40_45_-8_10_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: hybrid_-40_23_-8_35_15_20_30_420.png, overlap_score: 222.70632929039454, pred: [-40, -26]
name: sedan2door_-20_15_-8_10_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -28]
name: hybrid_-20_15_-30_35_20_140_30_420.png, overlap_score: 0.0, pred: [-20, -22]
name: hatchback_-40_45_-30_10_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -37]
name: hybrid_-40_15_-30_10_20_230_30_420.png, overlap_score: 1.5228070175438597, pred: [-40, -41]
name: hatchback_-40_15_-8_10_15_20_60_420.png, overlap_score: 7.212755188122153, pred: [-40, -26]
name: sedan2door_-20_15_-8_35_20_20_30_420.png, overlap_score: 144.64253913543013, pred: [-20, -24]
name: hatchback_-40_23_-8_10_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -35]
name: hybrid_-20_23_-8_35_15_230_30_420.png, overlap_score: 50.4468085106383, pred: [-20, -35]
name: sedan2door_-40_45_-30_10_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -36]
name: sedan4door_0_23_-30_10_20_20_60_420.png, overlap_score: 237.48221757322176, pred: [0, -1]
name: hatchback_-40_15_-8_10_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -35]
name: sedan4door_-20_23_-30_10_20_140_30_420.png, overlap_score: 0.0, pred: [-20, -29]
name: sedan4door_-40_45_-8_35_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -37]
name: hybrid_-20_15_-8_10_20_20_60_420.png, overlap_score: 56.78154697461807, pred: [-20, -9]
name: sedan4door_-20_23_-30_10_15_20_30_420.png, overlap_score: 20.82675953672957, pred: [-20, -30]
name: suv_-20_23_-8_35_20_230_30_420.png, overlap_score: 255.0, pred: [-20, -11]
name: hybrid_0_15_-8_35_20_20_60_420.png, overlap_score: 253.08805668016194, pred: [0, -3]
name: sedan4door_-40_45_-30_10_15_20_60_420.png, overlap_score: 0.0, pred: [-40, -29]
name: hatchback_0_23_-30_10_15_140_30_420.png, overlap_score: 0.0, pred: [0, -2]
name: sedan2door_-40_23_-8_10_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -38]
name: hybrid_-20_15_-30_10_20_20_30_420.png, overlap_score: 184.0082224547765, pred: [-20, -18]
name: suv_-40_45_-8_10_20_20_30_420.png, overlap_score: 104.7999052966245, pred: [-40, -29]
name: suv_-20_23_-8_10_15_80_30_420.png, overlap_score: 189.46097012528108, pred: [-20, -26]
name: suv_-40_15_-8_10_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: suv_-40_45_-30_10_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: sedan4door_-20_23_-30_35_20_140_30_420.png, overlap_score: 0.0, pred: [-20, -27]
name: hatchback_-40_15_-30_35_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: hatchback_-20_15_-30_35_15_20_30_420.png, overlap_score: 128.82783083219644, pred: [-20, -27]
name: hybrid_-40_15_-8_10_20_230_30_420.png, overlap_score: 0.0, pred: [-40, -41]
name: sedan4door_0_23_-30_10_15_20_60_420.png, overlap_score: 244.8441422594142, pred: [0, -1]
name: suv_0_45_-30_35_20_230_30_420.png, overlap_score: 0.0, pred: [0, -12]
name: suv_-20_15_-8_10_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -24]
name: hatchback_-40_23_-30_10_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -30]
name: hybrid_-40_23_-30_35_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: suv_0_23_-8_10_15_20_60_420.png, overlap_score: 237.72345104126245, pred: [0, 0]
name: sedan2door_-40_23_-30_10_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -38]
name: sedan2door_-20_23_-8_10_15_80_60_420.png, overlap_score: 95.68197164078326, pred: [-20, -19]
name: suv_-20_45_-8_10_20_230_60_420.png, overlap_score: 0.0, pred: [-20, -25]
name: hybrid_0_23_-30_35_20_140_30_420.png, overlap_score: None, pred: [0, -9]
name: hybrid_-40_23_-8_10_15_230_30_420.png, overlap_score: 0.0, pred: [-40, -39]
name: hybrid_-40_15_-8_35_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -39]
name: suv_-20_45_-8_10_15_230_30_420.png, overlap_score: 254.62275449101796, pred: [-20, -11]
name: suv_-20_15_-8_35_20_20_30_420.png, overlap_score: 136.28928623346417, pred: [-20, -22]
name: sedan4door_-40_23_-30_10_15_230_30_420.png, overlap_score: 0.0, pred: [-40, -41]
name: hybrid_0_23_-8_10_20_80_30_420.png, overlap_score: 228.1113716295428, pred: [0, 0]
name: hatchback_-20_15_-8_10_15_80_60_420.png, overlap_score: 0.16262239250744998, pred: [-20, -16]
name: hatchback_-20_23_-8_35_20_140_60_420.png, overlap_score: 32.37147595356551, pred: [-20, -10]
name: sedan2door_0_15_-30_35_20_80_60_420.png, overlap_score: 228.48066298342542, pred: [0, 0]
name: sedan2door_0_15_-8_10_20_140_30_420.png, overlap_score: 224.5, pred: [0, -7]
name: sedan2door_-40_45_-30_10_15_20_60_420.png, overlap_score: 0.11107069237298411, pred: [-40, -26]
name: sedan4door_-20_15_-8_10_20_20_60_420.png, overlap_score: 0.0, pred: [-20, -18]
name: sedan4door_0_45_-30_35_15_80_30_420.png, overlap_score: 245.07761529808775, pred: [0, -5]
name: suv_-40_23_-8_35_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -36]
name: hatchback_-40_23_-30_10_15_230_30_420.png, overlap_score: 130.0188679245283, pred: [-40, -36]
name: hatchback_-40_23_-30_35_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: sedan2door_0_45_-8_35_15_80_30_420.png, overlap_score: 227.81340782122905, pred: [0, -2]
name: hatchback_0_45_-30_35_20_230_60_420.png, overlap_score: 0.0, pred: [0, 0]
name: sedan2door_-40_23_-30_10_15_230_30_420.png, overlap_score: None, pred: [-40, -31]
name: hybrid_-20_15_-30_35_20_140_60_420.png, overlap_score: 0.0, pred: [-20, -8]
name: sedan4door_-20_45_-8_10_15_20_60_420.png, overlap_score: 2.7072961373390556, pred: [-20, -20]
name: hybrid_0_15_-30_10_15_140_30_420.png, overlap_score: None, pred: [0, -9]
name: sedan2door_-20_23_-30_10_20_80_30_420.png, overlap_score: 2.4416579588993383, pred: [-20, -19]
name: suv_-20_23_-30_10_20_20_30_420.png, overlap_score: 81.60931821485681, pred: [-20, -20]
name: sedan2door_-20_15_-8_35_15_20_30_420.png, overlap_score: 125.27883096366509, pred: [-20, -25]
name: hatchback_-40_45_-30_35_20_230_30_420.png, overlap_score: 75.08024691358025, pred: [-40, -34]
name: hatchback_0_15_-30_10_20_80_60_420.png, overlap_score: 254.55708908406524, pred: [0, -3]
name: sedan2door_-40_15_-30_10_20_230_30_420.png, overlap_score: None, pred: [-40, -31]
name: sedan2door_-20_45_-30_10_20_140_60_420.png, overlap_score: 0.0, pred: [-20, -8]
name: hatchback_0_23_-30_10_20_140_60_420.png, overlap_score: 237.4561403508772, pred: [0, 0]
name: suv_0_45_-30_10_15_80_60_420.png, overlap_score: 200.4056552474171, pred: [0, -3]
name: sedan4door_-40_23_-30_10_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -37]
name: hybrid_-40_45_-8_35_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: sedan4door_0_45_-8_10_20_230_30_420.png, overlap_score: 13.093333333333334, pred: [0, -32]
name: hatchback_-40_23_-8_35_20_20_30_420.png, overlap_score: 61.17599037552634, pred: [-40, -29]
name: suv_0_15_-30_35_20_230_60_420.png, overlap_score: 0.0, pred: [0, -3]
name: sedan2door_-40_15_-30_10_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -35]
name: sedan2door_0_15_-8_10_15_140_30_420.png, overlap_score: 221.64705882352942, pred: [0, -6]
name: hatchback_0_15_-8_35_15_20_60_420.png, overlap_score: 249.98041185334003, pred: [0, -2]
name: sedan2door_-40_15_-8_10_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: sedan4door_-20_45_-8_35_20_20_60_420.png, overlap_score: 30.286981402002862, pred: [-20, -20]
name: sedan2door_0_23_-8_10_20_140_30_420.png, overlap_score: 239.14705882352942, pred: [0, -7]
name: sedan2door_0_45_-30_35_15_20_30_420.png, overlap_score: 133.8658280922432, pred: [0, 0]
name: hybrid_0_45_-8_10_15_140_30_420.png, overlap_score: None, pred: [0, -14]
name: suv_0_15_-8_10_20_230_30_420.png, overlap_score: 253.60479041916167, pred: [0, -10]
name: hatchback_-20_23_-30_10_15_140_30_420.png, overlap_score: 0.0, pred: [-20, -11]
name: suv_-20_15_-30_10_20_80_60_420.png, overlap_score: 0.19848901098901098, pred: [-20, -17]
name: suv_-40_45_-30_10_15_20_30_420.png, overlap_score: 161.6484475410945, pred: [-40, -28]
name: sedan4door_0_15_-8_35_20_140_60_420.png, overlap_score: 250.5095541401274, pred: [0, 1]
name: sedan2door_0_45_-30_35_20_20_30_420.png, overlap_score: 141.6153039832285, pred: [0, -1]
name: suv_-20_45_-30_10_20_80_30_420.png, overlap_score: 166.71281721811758, pred: [-20, -25]
name: suv_0_45_-30_35_15_80_30_420.png, overlap_score: 180.2769744160178, pred: [0, -26]
name: hatchback_-40_15_-30_10_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -40]
name: hybrid_-40_45_-30_35_15_20_30_420.png, overlap_score: 94.03666527254984, pred: [-40, -30]
name: sedan2door_-20_15_-8_10_20_80_60_420.png, overlap_score: 34.39297771775827, pred: [-20, -19]
name: hatchback_0_23_-30_35_15_20_30_420.png, overlap_score: 136.46178878857862, pred: [0, -1]
name: hatchback_0_15_-8_35_20_20_30_420.png, overlap_score: 148.40877598152426, pred: [0, -3]
name: sedan4door_-20_15_-8_35_15_140_60_420.png, overlap_score: 0.0, pred: [-20, -14]
name: hatchback_-40_15_-8_10_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -30]
name: sedan2door_-20_45_-30_10_15_80_30_420.png, overlap_score: 199.45175896900034, pred: [-20, -22]
name: sedan2door_-20_15_-8_35_20_140_60_420.png, overlap_score: 0.0, pred: [-20, -8]
name: sedan2door_-20_23_-8_35_20_140_30_420.png, overlap_score: 30.873563218390803, pred: [-20, -33]
name: suv_0_15_-8_35_20_80_30_420.png, overlap_score: 176.0845383759733, pred: [0, -2]
name: hybrid_0_15_-8_10_15_20_30_420.png, overlap_score: 226.20439560439561, pred: [0, 0]
name: sedan4door_0_45_-8_10_20_140_60_420.png, overlap_score: 166.79617834394904, pred: [0, -2]
name: suv_-20_15_-30_35_20_230_60_420.png, overlap_score: 0.0, pred: [-20, -27]
name: suv_0_23_-8_10_20_230_60_420.png, overlap_score: 27.063291139240505, pred: [0, 0]
name: sedan4door_-40_15_-8_10_20_20_30_420.png, overlap_score: 10.207019366327819, pred: [-40, -34]
name: hybrid_0_45_-30_35_20_80_30_420.png, overlap_score: 255.0, pred: [0, 0]
name: suv_0_45_-30_10_20_230_30_420.png, overlap_score: 255.0, pred: [0, -11]
name: hybrid_-20_15_-30_10_15_80_60_420.png, overlap_score: 3.66260162601626, pred: [-20, -19]
name: suv_0_15_-8_35_15_80_60_420.png, overlap_score: 218.84502446982054, pred: [0, -2]
name: sedan4door_0_45_-8_35_15_230_30_420.png, overlap_score: 0.0, pred: [0, -30]
name: hybrid_0_23_-8_10_20_20_30_420.png, overlap_score: 236.578989010989, pred: [0, -1]
name: sedan4door_0_23_-8_35_15_140_60_420.png, overlap_score: 188.7324840764331, pred: [0, 0]
name: sedan2door_-40_15_-8_35_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: sedan4door_0_15_-8_35_20_230_30_420.png, overlap_score: 0.0, pred: [0, -31]
