name: hatchback_-30_45_-36_10_15_20_30_420.png, overlap_score: 0.0, pred: [-30, -21]
name: hybrid_-50_15_-36_10_15_230_30_420.png, overlap_score: None, pred: [-50, -24]
name: sedan2door_-30_45_-36_35_15_80_30_420.png, overlap_score: None, pred: [-30, -17]
name: sedan2door_-50_45_-4_10_20_140_60_420.png, overlap_score: None, pred: [-50, -18]
name: suv_-30_45_-22_10_15_20_60_420.png, overlap_score: 0.0, pred: [-30, -22]
name: sedan2door_-30_45_-4_35_15_140_30_420.png, overlap_score: None, pred: [-30, -8]
name: suv_-17_15_-4_35_20_20_60_420.png, overlap_score: 2.4108126721763083, pred: [-17, -7]
name: suv_-30_15_-22_10_20_20_30_420.png, overlap_score: 0.7708624708624708, pred: [-30, -33]
name: suv_-30_15_-22_35_15_80_30_420.png, overlap_score: 150.01854714064916, pred: [-30, -33]
name: hatchback_-17_45_-36_10_20_140_60_420.png, overlap_score: 0.06779661016949153, pred: [-17, -24]
name: hatchback_-17_45_-4_35_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -12]
name: sedan2door_-30_15_-22_10_20_20_60_420.png, overlap_score: None, pred: [-30, -16]
name: sedan2door_-50_45_-36_10_15_20_30_420.png, overlap_score: None, pred: [-50, -13]
name: sedan2door_-17_15_-36_35_20_20_60_420.png, overlap_score: None, pred: [-17, -15]
name: sedan4door_-17_15_-22_35_15_80_60_420.png, overlap_score: 0.0, pred: [-17, -22]
name: sedan4door_-30_45_-36_35_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -15]
name: hatchback_-30_15_-4_35_20_230_30_420.png, overlap_score: 155.34545454545454, pred: [-30, -19]
name: sedan4door_-30_15_-36_10_15_80_60_420.png, overlap_score: 21.203455964325528, pred: [-30, -38]
name: suv_-30_15_-22_35_20_80_30_420.png, overlap_score: 134.86476043276662, pred: [-30, -33]
name: sedan4door_-50_45_-36_10_20_20_30_420.png, overlap_score: 8.913328648395408, pred: [-50, -24]
name: suv_-17_15_-36_10_15_230_60_420.png, overlap_score: 243.69568822553896, pred: [-17, -28]
name: hybrid_-17_15_-22_35_15_20_30_420.png, overlap_score: None, pred: [-17, -23]
name: hybrid_-50_45_-36_10_15_20_30_420.png, overlap_score: None, pred: [-50, -21]
name: hatchback_-50_15_-22_35_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -8]
name: suv_-50_15_-4_35_15_80_30_420.png, overlap_score: 0.0, pred: [-50, -1]
name: sedan2door_-17_45_-22_35_20_80_60_420.png, overlap_score: None, pred: [-17, -15]
name: hatchback_-50_45_-4_10_15_140_60_420.png, overlap_score: 0.0, pred: [-50, 3]
name: sedan4door_-17_45_-36_10_20_230_60_420.png, overlap_score: 0.0, pred: [-17, -34]
name: suv_-17_15_-4_35_15_230_30_420.png, overlap_score: None, pred: [-17, -4]
name: sedan4door_-50_45_-36_35_20_20_30_420.png, overlap_score: 8.976341063480909, pred: [-50, -28]
name: sedan2door_-30_15_-4_35_15_230_30_420.png, overlap_score: None, pred: [-30, -19]
name: sedan4door_-17_15_-36_35_20_230_30_420.png, overlap_score: 0.0, pred: [-17, -23]
name: suv_-17_45_-4_35_15_20_30_420.png, overlap_score: 33.327875793930836, pred: [-17, -15]
name: sedan2door_-17_15_-4_10_15_80_30_420.png, overlap_score: None, pred: [-17, -15]
name: hybrid_-30_45_-22_10_20_80_60_420.png, overlap_score: None, pred: [-30, -18]
name: hybrid_-30_45_-4_35_20_140_60_420.png, overlap_score: None, pred: [-30, -17]
name: sedan2door_-30_15_-4_10_15_230_30_420.png, overlap_score: None, pred: [-30, -19]
name: hybrid_-17_15_-22_10_20_80_30_420.png, overlap_score: None, pred: [-17, -11]
name: hybrid_-50_45_-4_35_15_140_30_420.png, overlap_score: None, pred: [-50, -14]
name: hybrid_-50_45_-22_35_15_20_30_420.png, overlap_score: None, pred: [-50, -21]
name: hybrid_-50_45_-22_10_15_20_60_420.png, overlap_score: None, pred: [-50, -17]
name: hatchback_-17_45_-36_35_20_140_60_420.png, overlap_score: 85.76271186440678, pred: [-17, -27]
name: hatchback_-50_45_-22_10_15_20_60_420.png, overlap_score: 0.34928804254589124, pred: [-50, -17]
name: sedan2door_-50_15_-4_35_20_140_60_420.png, overlap_score: None, pred: [-50, -18]
name: sedan2door_-50_45_-4_10_20_230_60_420.png, overlap_score: None, pred: [-50, -16]
name: suv_-30_45_-4_10_15_80_60_420.png, overlap_score: 137.2971268395235, pred: [-30, -3]
name: hatchback_-50_45_-22_35_20_140_30_420.png, overlap_score: 0.0, pred: [-50, -8]
name: sedan2door_-17_15_-36_10_15_140_60_420.png, overlap_score: None, pred: [-17, -16]
name: sedan2door_-17_15_-4_35_15_140_60_420.png, overlap_score: None, pred: [-17, -15]
name: sedan2door_-30_45_-22_35_15_20_30_420.png, overlap_score: None, pred: [-30, -9]
name: hatchback_-17_45_-36_10_15_80_30_420.png, overlap_score: 230.56666666666666, pred: [-17, -36]
name: sedan2door_-50_15_-22_35_20_230_30_420.png, overlap_score: None, pred: [-50, -21]
name: hatchback_-30_15_-4_35_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -7]
name: sedan4door_-30_45_-4_10_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -4]
name: hybrid_-50_15_-36_10_15_230_60_420.png, overlap_score: None, pred: [-50, -15]
name: hatchback_-30_45_-22_35_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -11]
name: hybrid_-17_45_-22_35_20_230_60_420.png, overlap_score: None, pred: [-17, -16]
name: hatchback_-30_15_-4_10_20_80_60_420.png, overlap_score: 72.30588235294118, pred: [-30, 0]
name: sedan2door_-50_15_-4_10_15_140_30_420.png, overlap_score: None, pred: [-50, -16]
name: suv_-17_45_-4_10_20_230_30_420.png, overlap_score: None, pred: [-17, -3]
name: sedan4door_-17_15_-4_10_15_80_30_420.png, overlap_score: 2.777570093457944, pred: [-17, -2]
name: sedan4door_-30_15_-36_10_15_140_30_420.png, overlap_score: 104.96774193548387, pred: [-30, -17]
name: hatchback_-17_45_-36_35_15_80_60_420.png, overlap_score: 47.90072057646117, pred: [-17, -31]
name: sedan4door_-30_45_-22_10_15_80_60_420.png, overlap_score: 8.267396403440188, pred: [-30, -24]
name: hatchback_-50_45_-22_35_20_80_60_420.png, overlap_score: 199.18532455315145, pred: [-50, -18]
name: hatchback_-50_15_-36_10_15_20_30_420.png, overlap_score: 35.85308574549426, pred: [-50, -26]
name: sedan2door_-50_15_-22_35_20_20_30_420.png, overlap_score: None, pred: [-50, -15]
name: sedan4door_-30_15_-22_10_20_80_30_420.png, overlap_score: 1.0585106382978724, pred: [-30, -15]
name: hatchback_-30_15_-4_10_15_230_30_420.png, overlap_score: 0.0, pred: [-30, -15]
name: hatchback_-17_15_-22_10_15_230_60_420.png, overlap_score: 249.6797385620915, pred: [-17, -19]
name: hybrid_-17_45_-4_35_15_80_30_420.png, overlap_score: None, pred: [-17, -9]
name: hybrid_-30_15_-22_35_15_230_60_420.png, overlap_score: None, pred: [-30, -17]
name: hybrid_-30_45_-4_10_15_230_30_420.png, overlap_score: None, pred: [-30, -22]
name: hatchback_-17_15_-4_10_15_20_30_420.png, overlap_score: 0.08180839612486544, pred: [-17, -28]
name: suv_-50_45_-36_35_15_230_60_420.png, overlap_score: 171.30679933665007, pred: [-50, -24]
name: hybrid_-30_15_-36_35_15_80_30_420.png, overlap_score: None, pred: [-30, -15]
name: suv_-50_15_-22_10_20_230_60_420.png, overlap_score: 97.47736093143597, pred: [-50, -12]
name: sedan2door_-50_45_-4_35_15_230_30_420.png, overlap_score: None, pred: [-50, -20]
name: suv_-30_45_-4_10_20_140_30_420.png, overlap_score: None, pred: [-30, -9]
name: hatchback_-17_45_-36_10_15_80_60_420.png, overlap_score: 68.70376301040832, pred: [-17, -32]
name: sedan2door_-30_45_-22_35_15_140_30_420.png, overlap_score: None, pred: [-30, -9]
name: sedan2door_-17_15_-36_10_15_20_30_420.png, overlap_score: None, pred: [-17, -12]
name: sedan4door_-30_45_-22_35_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -19]
name: hatchback_-50_15_-22_35_20_140_60_420.png, overlap_score: 0.0, pred: [-50, -17]
name: hatchback_-30_15_-22_10_20_80_30_420.png, overlap_score: 127.45630081300813, pred: [-30, -31]
name: sedan2door_-50_45_-4_10_20_20_60_420.png, overlap_score: None, pred: [-50, -16]
name: hatchback_-17_15_-4_35_15_230_60_420.png, overlap_score: 158.29813664596273, pred: [-17, 0]
name: sedan4door_-30_15_-36_10_20_20_60_420.png, overlap_score: 1.1021151421767754, pred: [-30, -31]
name: hybrid_-30_15_-4_10_20_140_30_420.png, overlap_score: None, pred: [-30, -19]
name: hybrid_-30_15_-36_35_20_140_60_420.png, overlap_score: None, pred: [-30, -17]
name: sedan4door_-17_15_-22_35_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -24]
name: hybrid_-30_45_-4_10_15_80_30_420.png, overlap_score: None, pred: [-30, -14]
name: sedan4door_-17_45_-36_10_20_140_30_420.png, overlap_score: 0.0, pred: [-17, -9]
name: sedan4door_-17_45_-36_35_20_80_30_420.png, overlap_score: 242.61318051575932, pred: [-17, -27]
name: sedan4door_-17_15_-4_10_20_80_30_420.png, overlap_score: 1.9327102803738319, pred: [-17, -2]
name: sedan4door_-30_15_-4_35_20_230_30_420.png, overlap_score: 0.0, pred: [-30, -16]
name: sedan4door_-30_15_-36_35_15_230_30_420.png, overlap_score: 0.0, pred: [-30, -21]
name: sedan4door_-30_45_-22_10_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -6]
name: suv_-30_45_-4_10_15_230_30_420.png, overlap_score: None, pred: [-30, -3]
name: hybrid_-50_45_-36_35_20_20_30_420.png, overlap_score: None, pred: [-50, -22]
name: sedan4door_-50_45_-36_10_20_140_60_420.png, overlap_score: 12.912676056338029, pred: [-50, -17]
name: suv_-30_15_-22_10_15_20_30_420.png, overlap_score: 0.13449883449883449, pred: [-30, -27]
name: hatchback_-50_15_-4_35_20_140_30_420.png, overlap_score: 148.69767441860466, pred: [-50, -3]
name: hybrid_-30_15_-36_10_20_140_30_420.png, overlap_score: None, pred: [-30, -19]
name: sedan2door_-17_15_-4_35_20_230_30_420.png, overlap_score: None, pred: [-17, -17]
name: suv_-30_15_-22_10_15_80_30_420.png, overlap_score: 161.22952086553323, pred: [-30, -32]
name: sedan2door_-50_15_-4_10_15_80_60_420.png, overlap_score: None, pred: [-50, -16]
name: sedan4door_-50_45_-4_10_20_230_60_420.png, overlap_score: 24.19277108433735, pred: [-50, 0]
name: hybrid_-50_15_-36_35_20_140_60_420.png, overlap_score: None, pred: [-50, -15]
name: hybrid_-50_15_-36_10_15_140_30_420.png, overlap_score: None, pred: [-50, -13]
name: hybrid_-50_45_-36_10_15_230_60_420.png, overlap_score: None, pred: [-50, -15]
name: hatchback_-17_45_-22_35_20_140_30_420.png, overlap_score: 0.0, pred: [-17, -6]
name: sedan2door_-30_45_-4_35_20_140_60_420.png, overlap_score: None, pred: [-30, -19]
name: sedan4door_-50_45_-4_10_20_20_30_420.png, overlap_score: 0.5135692201992442, pred: [-50, -22]
name: suv_-17_15_-36_35_20_80_30_420.png, overlap_score: 240.0412087912088, pred: [-17, -52]
name: sedan2door_-50_15_-36_10_15_20_60_420.png, overlap_score: None, pred: [-50, -15]
name: hatchback_-17_45_-36_10_20_140_30_420.png, overlap_score: 36.4, pred: [-17, -6]
name: suv_-17_45_-4_10_20_80_30_420.png, overlap_score: 24.114285714285714, pred: [-17, -21]
name: sedan2door_-17_45_-22_35_20_140_60_420.png, overlap_score: None, pred: [-17, -17]
name: sedan4door_-50_45_-36_35_20_140_60_420.png, overlap_score: 64.20281690140845, pred: [-50, -21]
name: sedan4door_-50_45_-36_10_20_80_30_420.png, overlap_score: 77.94671669793621, pred: [-50, -16]
name: hybrid_-30_45_-36_10_15_80_30_420.png, overlap_score: None, pred: [-30, -14]
name: sedan2door_-50_45_-22_10_20_20_30_420.png, overlap_score: None, pred: [-50, -12]
name: hatchback_-17_45_-4_10_20_230_60_420.png, overlap_score: 199.7888198757764, pred: [-17, 0]
name: sedan2door_-30_45_-4_10_15_140_30_420.png, overlap_score: None, pred: [-30, -9]
name: hatchback_-17_45_-4_10_20_140_60_420.png, overlap_score: 0.0, pred: [-17, 1]
name: suv_-30_45_-22_10_20_20_60_420.png, overlap_score: 0.0, pred: [-30, -20]
name: suv_-50_45_-36_35_15_140_60_420.png, overlap_score: 0.0, pred: [-50, -26]
name: hatchback_-17_15_-36_35_20_80_60_420.png, overlap_score: 48.934347477982385, pred: [-17, -31]
name: sedan4door_-17_45_-4_35_15_80_30_420.png, overlap_score: 0.18691588785046728, pred: [-17, -3]
name: hatchback_-17_15_-4_35_20_230_30_420.png, overlap_score: 73.27272727272727, pred: [-17, -12]
name: hybrid_-30_15_-36_35_15_230_60_420.png, overlap_score: None, pred: [-30, -17]
name: hybrid_-30_45_-4_10_15_230_60_420.png, overlap_score: None, pred: [-30, -17]
name: suv_-30_15_-22_10_15_20_60_420.png, overlap_score: 0.0, pred: [-30, -23]
name: suv_-50_15_-36_35_20_230_30_420.png, overlap_score: 0.0, pred: [-50, -4]
name: suv_-30_45_-4_10_15_230_60_420.png, overlap_score: 6.7899159663865545, pred: [-30, -2]
name: hatchback_-17_45_-22_35_20_140_60_420.png, overlap_score: 1.011764705882353, pred: [-17, -27]
name: hatchback_-30_45_-4_10_15_20_30_420.png, overlap_score: 1.0901039661147478, pred: [-30, -28]
name: hybrid_-30_45_-22_10_15_140_60_420.png, overlap_score: None, pred: [-30, -17]
name: sedan4door_-30_15_-22_35_20_20_60_420.png, overlap_score: 0.0, pred: [-30, -23]
name: sedan4door_-50_45_-36_10_15_230_30_420.png, overlap_score: 4.004694835680751, pred: [-50, -21]
name: suv_-30_45_-4_10_20_80_60_420.png, overlap_score: 95.89628591450595, pred: [-30, -1]
name: hatchback_-30_15_-22_35_15_80_30_420.png, overlap_score: 154.54268292682926, pred: [-30, -33]
name: suv_-17_15_-22_10_15_230_30_420.png, overlap_score: None, pred: [-17, -5]
name: hybrid_-50_45_-36_35_15_80_60_420.png, overlap_score: None, pred: [-50, -19]
name: suv_-30_15_-4_10_20_80_60_420.png, overlap_score: 124.94954449894884, pred: [-30, -1]
name: hatchback_-50_15_-36_35_15_80_30_420.png, overlap_score: 11.48396501457726, pred: [-50, -36]
name: sedan4door_-30_45_-22_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -11]
name: suv_-50_15_-4_10_15_20_30_420.png, overlap_score: 44.80851684410092, pred: [-50, -28]
name: sedan4door_-17_15_-36_35_15_20_30_420.png, overlap_score: 35.261362385825905, pred: [-17, -27]
name: sedan2door_-30_45_-22_35_20_20_60_420.png, overlap_score: None, pred: [-30, -16]
name: sedan4door_-50_45_-22_35_15_80_60_420.png, overlap_score: 129.70680218921032, pred: [-50, -21]
name: hybrid_-50_45_-4_10_15_140_30_420.png, overlap_score: None, pred: [-50, -14]
name: sedan4door_-30_45_-4_35_15_20_60_420.png, overlap_score: 0.0, pred: [-30, -19]
name: sedan2door_-30_15_-22_10_20_230_60_420.png, overlap_score: None, pred: [-30, -17]
name: sedan4door_-50_15_-22_35_15_80_60_420.png, overlap_score: 172.3240813135262, pred: [-50, -22]
name: sedan2door_-17_15_-36_10_20_20_60_420.png, overlap_score: None, pred: [-17, -15]
name: sedan4door_-30_45_-4_35_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -10]
name: sedan2door_-30_15_-22_10_20_20_30_420.png, overlap_score: None, pred: [-30, -11]
name: hatchback_-17_15_-4_10_15_80_30_420.png, overlap_score: 36.116809116809115, pred: [-17, -23]
name: suv_-50_15_-22_10_20_230_30_420.png, overlap_score: None, pred: [-50, -7]
name: suv_-17_15_-36_10_20_80_60_420.png, overlap_score: 29.462293071735132, pred: [-17, -21]
name: suv_-17_15_-22_35_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -27]
name: hybrid_-30_45_-36_10_20_80_60_420.png, overlap_score: None, pred: [-30, -18]
name: sedan2door_-17_45_-22_10_20_230_30_420.png, overlap_score: None, pred: [-17, -16]
name: sedan4door_-50_15_-4_35_15_140_30_420.png, overlap_score: None, pred: [-50, -13]
name: hatchback_-50_15_-4_35_15_230_30_420.png, overlap_score: 170.11267605633802, pred: [-50, -25]
name: hatchback_-17_15_-36_10_15_140_30_420.png, overlap_score: 63.6, pred: [-17, -13]
name: hybrid_-30_45_-36_10_20_80_30_420.png, overlap_score: None, pred: [-30, -15]
name: sedan4door_-17_45_-4_35_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -13]
name: sedan2door_-30_45_-36_35_20_80_30_420.png, overlap_score: None, pred: [-30, -18]
name: suv_-50_15_-22_10_15_80_30_420.png, overlap_score: 52.54615384615385, pred: [-50, -15]
name: suv_-50_45_-36_35_15_80_30_420.png, overlap_score: 189.05026929982046, pred: [-50, -28]
name: sedan2door_-30_45_-4_10_20_140_60_420.png, overlap_score: None, pred: [-30, -19]
name: hatchback_-30_45_-22_35_20_140_60_420.png, overlap_score: 0.4117647058823529, pred: [-30, -22]
name: hatchback_-50_45_-22_10_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -6]
name: sedan4door_-50_15_-36_10_20_230_30_420.png, overlap_score: 33.88732394366197, pred: [-50, -26]
name: sedan2door_-50_45_-36_10_15_80_30_420.png, overlap_score: None, pred: [-50, -15]
name: suv_-50_45_-22_10_20_230_30_420.png, overlap_score: None, pred: [-50, -4]
name: sedan2door_-30_15_-4_10_20_230_60_420.png, overlap_score: None, pred: [-30, -17]
name: suv_-30_15_-4_10_20_140_30_420.png, overlap_score: None, pred: [-30, -11]
name: sedan2door_-50_15_-36_10_20_20_30_420.png, overlap_score: None, pred: [-50, -15]
name: sedan2door_-50_15_-36_35_20_20_30_420.png, overlap_score: None, pred: [-50, -14]
name: sedan4door_-30_45_-4_10_20_80_30_420.png, overlap_score: 18.222551928783382, pred: [-30, -1]
name: sedan2door_-30_15_-36_35_15_80_30_420.png, overlap_score: None, pred: [-30, -17]
name: sedan4door_-50_45_-36_10_20_80_60_420.png, overlap_score: 215.18032329988853, pred: [-50, -33]
name: sedan4door_-30_45_-36_35_15_80_30_420.png, overlap_score: 44.86005089058524, pred: [-30, -24]
name: hatchback_-17_45_-4_35_15_20_60_420.png, overlap_score: 0.0, pred: [-17, -15]
name: sedan2door_-50_15_-4_10_15_230_60_420.png, overlap_score: None, pred: [-50, -16]
name: sedan4door_-17_45_-36_10_15_230_60_420.png, overlap_score: 0.0, pred: [-17, -34]
name: hybrid_-50_45_-36_35_15_230_60_420.png, overlap_score: None, pred: [-50, -15]
name: hybrid_-30_15_-4_10_20_140_60_420.png, overlap_score: None, pred: [-30, -17]
name: sedan2door_-30_15_-4_35_20_20_60_420.png, overlap_score: None, pred: [-30, -15]
name: suv_-17_15_-22_35_15_230_60_420.png, overlap_score: 180.53557567917207, pred: [-17, -17]
name: hatchback_-50_15_-4_35_20_230_30_420.png, overlap_score: 186.43636363636364, pred: [-50, -26]
name: hybrid_-17_45_-36_35_20_230_30_420.png, overlap_score: None, pred: [-17, -17]
name: hatchback_-17_45_-22_35_15_230_60_420.png, overlap_score: 168.58169934640523, pred: [-17, -17]
name: sedan2door_-30_45_-4_35_15_80_30_420.png, overlap_score: None, pred: [-30, -17]
name: suv_-17_15_-22_10_20_140_30_420.png, overlap_score: None, pred: [-17, -14]
name: hatchback_-50_45_-4_10_20_20_30_420.png, overlap_score: 20.176205091171692, pred: [-50, -34]
name: suv_-50_15_-22_35_20_20_30_420.png, overlap_score: 0.23022886924994335, pred: [-50, -40]
name: sedan4door_-50_45_-22_10_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -4]
name: hybrid_-17_15_-36_35_15_80_30_420.png, overlap_score: None, pred: [-17, -12]
name: hatchback_-17_15_-4_35_20_80_30_420.png, overlap_score: 9.356125356125355, pred: [-17, -25]
name: hybrid_-50_45_-22_35_20_80_30_420.png, overlap_score: None, pred: [-50, -12]
name: suv_-17_45_-4_10_20_20_60_420.png, overlap_score: 16.21900826446281, pred: [-17, -7]
name: hatchback_-30_45_-4_10_20_20_60_420.png, overlap_score: 4.40294308591214, pred: [-30, -16]
name: hatchback_-50_15_-22_35_15_230_30_420.png, overlap_score: 0.9015544041450777, pred: [-50, -25]
name: sedan4door_-50_45_-22_35_15_80_30_420.png, overlap_score: 0.0, pred: [-50, -6]
name: sedan2door_-50_15_-4_10_20_80_60_420.png, overlap_score: None, pred: [-50, -16]
name: hatchback_-30_45_-4_10_20_140_60_420.png, overlap_score: 0.0, pred: [-30, 2]
name: sedan2door_-50_15_-22_35_15_20_30_420.png, overlap_score: None, pred: [-50, -15]
name: hatchback_-17_15_-36_35_20_230_30_420.png, overlap_score: 0.6518518518518519, pred: [-17, -14]
name: hatchback_-50_45_-36_10_20_80_30_420.png, overlap_score: 0.714868804664723, pred: [-50, -34]
name: sedan4door_-17_15_-36_10_20_20_60_420.png, overlap_score: 0.005724098454493417, pred: [-17, -32]
name: sedan4door_-50_45_-22_10_15_230_30_420.png, overlap_score: 1.5072463768115942, pred: [-50, -18]
name: suv_-50_15_-4_10_20_140_60_420.png, overlap_score: 20.16216216216216, pred: [-50, -10]
name: sedan2door_-30_15_-4_35_15_140_30_420.png, overlap_score: None, pred: [-30, -15]
name: sedan4door_-50_15_-22_35_20_20_30_420.png, overlap_score: 4.019957424161788, pred: [-50, -32]
name: suv_-30_15_-36_35_15_80_60_420.png, overlap_score: 44.90245174752217, pred: [-30, -22]
name: sedan2door_-30_45_-22_10_15_140_30_420.png, overlap_score: None, pred: [-30, -8]
name: suv_-30_15_-4_35_15_20_60_420.png, overlap_score: 0.0, pred: [-30, -12]
name: suv_-30_15_-36_10_15_230_30_420.png, overlap_score: 0.17391304347826086, pred: [-30, -5]
name: hatchback_-30_15_-36_10_15_230_30_420.png, overlap_score: 20.983193277310924, pred: [-30, -21]
name: sedan2door_-50_45_-22_35_15_230_30_420.png, overlap_score: None, pred: [-50, -21]
name: hatchback_-50_45_-22_35_20_230_60_420.png, overlap_score: 214.23366013071896, pred: [-50, -21]
name: hybrid_-30_45_-4_35_15_80_30_420.png, overlap_score: None, pred: [-30, -15]
name: suv_-50_45_-36_10_15_140_30_420.png, overlap_score: None, pred: [-50, -6]
name: suv_-17_15_-22_10_15_20_60_420.png, overlap_score: 0.9760410724472333, pred: [-17, -21]
name: suv_-17_15_-4_10_15_230_30_420.png, overlap_score: None, pred: [-17, -5]
name: suv_-50_15_-36_35_15_140_30_420.png, overlap_score: None, pred: [-50, -7]
name: suv_-30_45_-4_10_15_140_30_420.png, overlap_score: None, pred: [-30, -10]
name: sedan4door_-17_45_-22_10_20_20_60_420.png, overlap_score: 13.527733755942947, pred: [-17, -20]
name: suv_-50_45_-4_10_15_230_60_420.png, overlap_score: 0.0, pred: [-50, 1]
name: suv_-30_45_-4_10_20_20_30_420.png, overlap_score: 3.5331297709923666, pred: [-30, -23]
name: sedan2door_-30_45_-4_35_15_20_60_420.png, overlap_score: None, pred: [-30, -16]
name: suv_-17_15_-36_10_15_20_60_420.png, overlap_score: 64.32545830105862, pred: [-17, -19]
name: sedan2door_-30_45_-36_35_15_230_30_420.png, overlap_score: None, pred: [-30, -19]
name: hatchback_-17_15_-4_35_20_140_30_420.png, overlap_score: 0.0, pred: [-17, 0]
name: sedan4door_-30_45_-22_35_20_230_30_420.png, overlap_score: 0.034782608695652174, pred: [-30, -17]
name: hybrid_-50_15_-22_10_15_80_60_420.png, overlap_score: None, pred: [-50, -17]
name: sedan4door_-17_15_-36_10_15_140_60_420.png, overlap_score: 161.47042253521127, pred: [-17, -21]
name: hybrid_-50_45_-4_35_15_230_30_420.png, overlap_score: None, pred: [-50, -25]
name: sedan2door_-30_45_-4_10_20_230_60_420.png, overlap_score: None, pred: [-30, -18]
name: sedan4door_-17_15_-4_35_15_80_30_420.png, overlap_score: 0.0, pred: [-17, -4]
name: sedan4door_-50_15_-36_10_20_230_60_420.png, overlap_score: 0.35090479937057434, pred: [-50, -33]
name: hatchback_-30_45_-36_10_20_140_60_420.png, overlap_score: 1.3728813559322033, pred: [-30, -20]
name: sedan2door_-30_15_-22_35_20_80_60_420.png, overlap_score: None, pred: [-30, -16]
name: suv_-17_45_-4_10_20_20_30_420.png, overlap_score: 94.73874382498235, pred: [-17, -22]
name: sedan2door_-30_15_-4_10_15_80_60_420.png, overlap_score: None, pred: [-30, -16]
name: suv_-30_15_-4_10_15_80_30_420.png, overlap_score: 57.8046511627907, pred: [-30, -7]
name: sedan2door_-30_45_-36_35_20_230_30_420.png, overlap_score: None, pred: [-30, -18]
name: hatchback_-17_15_-22_35_15_20_30_420.png, overlap_score: 0.0, pred: [-17, -30]
name: suv_-30_45_-22_35_20_80_30_420.png, overlap_score: 189.50077279752705, pred: [-30, -34]
name: suv_-50_45_-22_35_15_20_60_420.png, overlap_score: 0.0, pred: [-50, -24]
name: suv_-30_15_-22_35_20_20_30_420.png, overlap_score: 3.6671328671328673, pred: [-30, -30]
name: hybrid_-30_15_-22_10_20_80_30_420.png, overlap_score: None, pred: [-30, -15]
name: hybrid_-17_45_-22_35_15_140_30_420.png, overlap_score: None, pred: [-17, -19]
name: hybrid_-17_15_-22_35_15_80_60_420.png, overlap_score: None, pred: [-17, -17]
name: sedan4door_-50_45_-4_35_15_20_30_420.png, overlap_score: 0.0, pred: [-50, -23]
name: hybrid_-30_15_-36_10_20_80_30_420.png, overlap_score: None, pred: [-30, -14]
name: sedan4door_-30_45_-36_35_20_140_60_420.png, overlap_score: 7.047887323943662, pred: [-30, -24]
name: hybrid_-17_45_-4_35_15_230_60_420.png, overlap_score: None, pred: [-17, -16]
name: hybrid_-50_45_-4_10_15_80_60_420.png, overlap_score: None, pred: [-50, -18]
name: suv_-17_45_-22_35_15_80_30_420.png, overlap_score: 254.90277777777777, pred: [-17, -29]
name: sedan4door_-50_15_-4_10_20_20_60_420.png, overlap_score: 4.198520953163517, pred: [-50, -17]
name: hatchback_-17_15_-22_35_15_80_60_420.png, overlap_score: 68.64917695473251, pred: [-17, -19]
name: hybrid_-30_45_-36_10_20_230_60_420.png, overlap_score: None, pred: [-30, -17]
name: sedan2door_-17_15_-4_10_15_140_30_420.png, overlap_score: None, pred: [-17, -15]
name: hatchback_-30_15_-22_10_15_230_30_420.png, overlap_score: 0.22797927461139897, pred: [-30, -16]
name: hybrid_-50_45_-36_35_20_80_60_420.png, overlap_score: None, pred: [-50, -19]
name: hybrid_-50_15_-4_35_15_140_60_420.png, overlap_score: None, pred: [-50, -16]
name: suv_-17_15_-22_10_15_80_60_420.png, overlap_score: 116.27076802507837, pred: [-17, -13]
name: sedan4door_-50_15_-4_10_15_20_60_420.png, overlap_score: 0.0371405094494659, pred: [-50, -17]
name: hybrid_-30_15_-4_35_20_20_30_420.png, overlap_score: None, pred: [-30, -29]
name: sedan2door_-17_45_-36_10_20_230_30_420.png, overlap_score: None, pred: [-17, -16]
name: sedan2door_-17_15_-4_10_15_230_60_420.png, overlap_score: None, pred: [-17, -16]
name: sedan4door_-17_15_-36_35_15_230_60_420.png, overlap_score: 0.32572777340676634, pred: [-17, -35]
name: sedan2door_-50_15_-22_35_15_140_60_420.png, overlap_score: None, pred: [-50, -18]
name: suv_-17_15_-36_35_15_80_30_420.png, overlap_score: 236.9526098901099, pred: [-17, -50]
name: suv_-30_45_-4_35_20_20_60_420.png, overlap_score: 0.0, pred: [-30, -11]
name: suv_-50_15_-22_35_20_140_60_420.png, overlap_score: 0.0, pred: [-50, -18]
name: sedan4door_-50_15_-4_10_20_230_30_420.png, overlap_score: 150.20338983050848, pred: [-50, -12]
