name: sedan4door_-20_23_-8_35_20_230_60_420.png, overlap_score: 177.94273215350964, pred: [-20, -23]
name: sedan4door_-20_45_-30_35_20_20_30_420.png, overlap_score: 157.48290288391811, pred: [-20, -32]
name: sedan2door_-40_45_-8_10_20_230_60_420.png, overlap_score: 151.3607744107744, pred: [-40, -33]
name: hybrid_-40_23_-8_35_15_20_30_420.png, overlap_score: 137.93581596965666, pred: [-40, -27]
name: sedan2door_-20_15_-8_10_15_230_60_420.png, overlap_score: 132.9797107271997, pred: [-20, -25]
name: hybrid_-20_15_-30_35_20_140_30_420.png, overlap_score: 76.86675126903553, pred: [-20, -15]
name: hatchback_-40_45_-30_10_20_230_60_420.png, overlap_score: 171.6069545154911, pred: [-40, -39]
name: hybrid_-40_15_-30_10_20_230_30_420.png, overlap_score: 96.52344025378922, pred: [-40, -42]
name: hatchback_-40_15_-8_10_15_20_60_420.png, overlap_score: 65.80841300191204, pred: [-40, -19]
name: sedan2door_-20_15_-8_35_20_20_30_420.png, overlap_score: 72.12084637915362, pred: [-20, -21]
name: hatchback_-40_23_-8_10_20_230_60_420.png, overlap_score: 176.4047815333883, pred: [-40, -34]
name: hybrid_-20_23_-8_35_15_230_30_420.png, overlap_score: 91.5182384341637, pred: [-20, -38]
name: sedan2door_-40_45_-30_10_15_140_30_420.png, overlap_score: 28.54320060105184, pred: [-40, -30]
name: sedan4door_0_23_-30_10_20_20_60_420.png, overlap_score: 59.9351184346035, pred: [0, -1]
name: hatchback_-40_15_-8_10_15_80_30_420.png, overlap_score: 56.283490107038595, pred: [-40, -31]
name: sedan4door_-20_23_-30_10_20_140_30_420.png, overlap_score: 34.27876712328767, pred: [-20, -21]
name: sedan4door_-40_45_-8_35_20_230_60_420.png, overlap_score: 149.52880442914858, pred: [-40, -35]
name: hybrid_-20_15_-8_10_20_20_60_420.png, overlap_score: 125.26225865767698, pred: [-20, -7]
name: sedan4door_-20_23_-30_10_15_20_30_420.png, overlap_score: 154.23461817370446, pred: [-20, -30]
name: suv_-20_23_-8_35_20_230_30_420.png, overlap_score: 52.33584905660377, pred: [-20, -5]
name: hybrid_0_15_-8_35_20_20_60_420.png, overlap_score: 101.37667714482865, pred: [0, 0]
name: sedan4door_-40_45_-30_10_15_20_60_420.png, overlap_score: 174.44873877725524, pred: [-40, -25]
name: hatchback_0_23_-30_10_15_140_30_420.png, overlap_score: 33.203087885985745, pred: [0, -2]
name: sedan2door_-40_23_-8_10_20_80_60_420.png, overlap_score: 136.2094719651606, pred: [-40, -38]
name: hybrid_-20_15_-30_10_20_20_30_420.png, overlap_score: 122.05790528425271, pred: [-20, -18]
name: suv_-40_45_-8_10_20_20_30_420.png, overlap_score: 147.03076849687545, pred: [-40, -28]
name: suv_-20_23_-8_10_15_80_30_420.png, overlap_score: 35.269169212861925, pred: [-20, -21]
name: suv_-40_15_-8_10_15_80_60_420.png, overlap_score: 100.23320589841616, pred: [-40, -33]
name: suv_-40_45_-30_10_15_80_60_420.png, overlap_score: 56.337411250682685, pred: [-40, -33]
name: sedan4door_-20_23_-30_35_20_140_30_420.png, overlap_score: 39.68801369863014, pred: [-20, -21]
name: hatchback_-40_15_-30_35_20_80_60_420.png, overlap_score: 129.74191893278604, pred: [-40, -33]
name: hatchback_-20_15_-30_35_15_20_30_420.png, overlap_score: 95.73701863354037, pred: [-20, -25]
name: hybrid_-40_15_-8_10_20_230_30_420.png, overlap_score: 86.98731053930209, pred: [-40, -42]
name: sedan4door_0_23_-30_10_15_20_60_420.png, overlap_score: 64.48129076553381, pred: [0, -2]
name: suv_0_45_-30_35_20_230_30_420.png, overlap_score: 34.99703703703704, pred: [0, -7]
name: suv_-20_15_-8_10_15_230_60_420.png, overlap_score: 143.8123706599218, pred: [-20, -25]
name: hatchback_-40_23_-30_10_15_140_60_420.png, overlap_score: 68.14460113660282, pred: [-40, -30]
name: hybrid_-40_23_-30_35_15_80_60_420.png, overlap_score: 120.11014096360194, pred: [-40, -33]
name: suv_0_23_-8_10_15_20_60_420.png, overlap_score: 45.481288415155994, pred: [0, 0]
name: sedan2door_-40_23_-30_10_20_80_60_420.png, overlap_score: 135.84376701143168, pred: [-40, -38]
name: sedan2door_-20_23_-8_10_15_80_60_420.png, overlap_score: 133.97253265113775, pred: [-20, -18]
name: suv_-20_45_-8_10_20_230_60_420.png, overlap_score: 154.34881581972869, pred: [-20, -25]
name: hybrid_0_23_-30_35_20_140_30_420.png, overlap_score: None, pred: [0, -5]
name: hybrid_-40_23_-8_10_15_230_30_420.png, overlap_score: 96.84183673469387, pred: [-40, -43]
name: hybrid_-40_15_-8_35_15_80_30_420.png, overlap_score: 44.897792838171995, pred: [-40, -32]
name: suv_-20_45_-8_10_15_230_30_420.png, overlap_score: 85.0197316495659, pred: [-20, -8]
name: suv_-20_15_-8_35_20_20_30_420.png, overlap_score: 102.61207516172091, pred: [-20, -21]
name: sedan4door_-40_23_-30_10_15_230_30_420.png, overlap_score: 102.40693069306931, pred: [-40, -43]
name: hybrid_0_23_-8_10_20_80_30_420.png, overlap_score: 107.67121001390821, pred: [0, 0]
name: hatchback_-20_15_-8_10_15_80_60_420.png, overlap_score: 38.83960092095165, pred: [-20, -13]
name: hatchback_-20_23_-8_35_20_140_60_420.png, overlap_score: 85.12316715542522, pred: [-20, -16]
name: sedan2door_0_15_-30_35_20_80_60_420.png, overlap_score: 105.996203367448, pred: [0, -1]
name: sedan2door_0_15_-8_10_20_140_30_420.png, overlap_score: 24.35558583106267, pred: [0, -7]
name: sedan2door_-40_45_-30_10_15_20_60_420.png, overlap_score: 180.72420649532367, pred: [-40, -22]
name: sedan4door_-20_15_-8_10_20_20_60_420.png, overlap_score: 49.93744644387318, pred: [-20, -12]
name: sedan4door_0_45_-30_35_15_80_30_420.png, overlap_score: 68.9759338179995, pred: [0, -5]
name: suv_-40_23_-8_35_20_80_30_420.png, overlap_score: 50.43784243340261, pred: [-40, -31]
name: hatchback_-40_23_-30_10_15_230_30_420.png, overlap_score: 56.33252678880055, pred: [-40, -42]
name: hatchback_-40_23_-30_35_20_80_60_420.png, overlap_score: 122.06939456131349, pred: [-40, -34]
name: sedan2door_0_45_-8_35_15_80_30_420.png, overlap_score: 98.70816532258064, pred: [0, -2]
name: hatchback_0_45_-30_35_20_230_60_420.png, overlap_score: 64.82690730106644, pred: [0, -1]
name: sedan2door_-40_23_-30_10_15_230_30_420.png, overlap_score: None, pred: [-40, -28]
name: hybrid_-20_15_-30_35_20_140_60_420.png, overlap_score: 107.88888888888889, pred: [-20, -10]
name: sedan4door_-20_45_-8_10_15_20_60_420.png, overlap_score: 63.33084832904884, pred: [-20, -11]
name: hybrid_0_15_-30_10_15_140_30_420.png, overlap_score: None, pred: [0, -3]
name: sedan2door_-20_23_-30_10_20_80_30_420.png, overlap_score: 96.29286376274328, pred: [-20, -12]
name: suv_-20_23_-30_10_20_20_30_420.png, overlap_score: 90.39198069617004, pred: [-20, -22]
name: sedan2door_-20_15_-8_35_15_20_30_420.png, overlap_score: 73.71528128471871, pred: [-20, -21]
name: hatchback_-40_45_-30_35_20_230_30_420.png, overlap_score: 58.150693772184574, pred: [-40, -38]
name: hatchback_0_15_-30_10_20_80_60_420.png, overlap_score: 121.83741322616002, pred: [0, -1]
name: sedan2door_-40_15_-30_10_20_230_30_420.png, overlap_score: None, pred: [-40, -27]
name: sedan2door_-20_45_-30_10_20_140_60_420.png, overlap_score: 119.95809993278064, pred: [-20, -13]
name: hatchback_0_23_-30_10_20_140_60_420.png, overlap_score: 84.86720091585575, pred: [0, 2]
name: suv_0_45_-30_10_15_80_60_420.png, overlap_score: 64.81566123340615, pred: [0, -4]
name: sedan4door_-40_23_-30_10_20_230_60_420.png, overlap_score: 126.19843773471534, pred: [-40, -39]
name: hybrid_-40_45_-8_35_20_80_60_420.png, overlap_score: 121.14590784767515, pred: [-40, -33]
name: sedan4door_0_45_-8_10_20_230_30_420.png, overlap_score: 29.095192307692308, pred: [0, -24]
name: hatchback_-40_23_-8_35_20_20_30_420.png, overlap_score: 144.12024618243046, pred: [-40, -28]
name: suv_0_15_-30_35_20_230_60_420.png, overlap_score: 61.31416400425985, pred: [0, -4]
name: sedan2door_-40_15_-30_10_20_140_30_420.png, overlap_score: 32.5214124718257, pred: [-40, -32]
name: sedan2door_0_15_-8_10_15_140_30_420.png, overlap_score: 25.690735694822887, pred: [0, -8]
name: hatchback_0_15_-8_35_15_20_60_420.png, overlap_score: 35.389538754160725, pred: [0, -1]
name: sedan2door_-40_15_-8_10_20_230_60_420.png, overlap_score: 144.9016835016835, pred: [-40, -33]
name: sedan4door_-20_45_-8_35_20_20_60_420.png, overlap_score: 56.06255355612682, pred: [-20, -12]
name: sedan2door_0_23_-8_10_20_140_30_420.png, overlap_score: 22.196185286103542, pred: [0, -3]
name: sedan2door_0_45_-30_35_15_20_30_420.png, overlap_score: 103.31280904167647, pred: [0, 0]
name: hybrid_0_45_-8_10_15_140_30_420.png, overlap_score: None, pred: [0, -4]
name: suv_0_15_-8_10_20_230_30_420.png, overlap_score: 163.4348855564325, pred: [0, -5]
name: hatchback_-20_23_-30_10_15_140_30_420.png, overlap_score: 70.54996712689021, pred: [-20, -7]
name: suv_-20_15_-30_10_20_80_60_420.png, overlap_score: 90.19959623149394, pred: [-20, -20]
name: suv_-40_45_-30_10_15_20_30_420.png, overlap_score: 177.6697514668702, pred: [-40, -29]
name: sedan4door_0_15_-8_35_20_140_60_420.png, overlap_score: 53.06494702901889, pred: [0, 1]
name: sedan2door_0_45_-30_35_20_20_30_420.png, overlap_score: 96.06663527195667, pred: [0, 0]
name: suv_-20_45_-30_10_20_80_30_420.png, overlap_score: 35.60744943983704, pred: [-20, -20]
name: suv_0_45_-30_35_15_80_30_420.png, overlap_score: 23.338125802310653, pred: [0, -17]
name: hatchback_-40_15_-30_10_15_80_30_420.png, overlap_score: 59.87804086928317, pred: [-40, -37]
name: hybrid_-40_45_-30_35_15_20_30_420.png, overlap_score: 125.41130978769519, pred: [-40, -28]
name: sedan2door_-20_15_-8_10_20_80_60_420.png, overlap_score: 141.68116332301065, pred: [-20, -18]
name: hatchback_0_23_-30_35_15_20_30_420.png, overlap_score: 104.6586415041976, pred: [0, -1]
name: hatchback_0_15_-8_35_20_20_30_420.png, overlap_score: 99.82252133490599, pred: [0, -1]
name: sedan4door_-20_15_-8_35_15_140_60_420.png, overlap_score: 72.56205107741421, pred: [-20, -13]
name: hatchback_-40_15_-8_10_20_140_60_420.png, overlap_score: 83.76341822774152, pred: [-40, -30]
name: sedan2door_-20_45_-30_10_15_80_30_420.png, overlap_score: 94.86299042323138, pred: [-20, -14]
name: sedan2door_-20_15_-8_35_20_140_60_420.png, overlap_score: 91.26058704907014, pred: [-20, -12]
name: sedan2door_-20_23_-8_35_20_140_30_420.png, overlap_score: 24.93453009503696, pred: [-20, -32]
name: suv_0_15_-8_35_20_80_30_420.png, overlap_score: 53.06854942233633, pred: [0, 0]
name: hybrid_0_15_-8_10_15_20_30_420.png, overlap_score: 92.01699330925454, pred: [0, 0]
name: sedan4door_0_45_-8_10_20_140_60_420.png, overlap_score: 65.93597420543529, pred: [0, 0]
name: suv_-20_15_-30_35_20_230_60_420.png, overlap_score: 160.0891942244993, pred: [-20, -27]
name: suv_0_23_-8_10_20_230_60_420.png, overlap_score: 81.31522896698615, pred: [0, -1]
name: sedan4door_-40_15_-8_10_20_20_30_420.png, overlap_score: 137.87905000767773, pred: [-40, -33]
name: hybrid_0_45_-30_35_20_80_30_420.png, overlap_score: 99.15827538247567, pred: [0, -1]
name: suv_0_45_-30_10_20_230_30_420.png, overlap_score: 66.29834254143647, pred: [0, -9]
name: hybrid_-20_15_-30_10_15_80_60_420.png, overlap_score: 67.47179487179487, pred: [-20, -19]
name: suv_0_15_-8_35_15_80_60_420.png, overlap_score: 72.45051251890439, pred: [0, -3]
name: sedan4door_0_45_-8_35_15_230_30_420.png, overlap_score: 112.2933233308327, pred: [0, -27]
name: hybrid_0_23_-8_10_20_20_30_420.png, overlap_score: 102.0566048907573, pred: [0, 0]
name: sedan4door_0_23_-8_35_15_140_60_420.png, overlap_score: 63.496545370796866, pred: [0, 0]
name: sedan2door_-40_15_-8_35_20_140_60_420.png, overlap_score: 18.27331796269126, pred: [-40, -34]
name: sedan4door_0_15_-8_35_20_230_30_420.png, overlap_score: 121.78994748687172, pred: [0, -30]
name: sedan4door_0_45_-8_35_20_230_60_420.png, overlap_score: 105.55423969682614, pred: [0, 0]
name: suv_0_45_-8_10_15_140_30_420.png, overlap_score: 44.77538461538462, pred: [0, -3]
name: suv_-20_15_-8_35_15_20_30_420.png, overlap_score: 100.85065201766095, pred: [-20, -20]
name: hatchback_-40_23_-30_10_20_80_60_420.png, overlap_score: 126.84889687018985, pred: [-40, -33]
name: suv_0_15_-8_10_15_230_30_420.png, overlap_score: 153.40015785319653, pred: [0, -6]
name: sedan2door_-40_15_-30_35_15_80_60_420.png, overlap_score: 136.2716385410996, pred: [-40, -37]
name: sedan4door_-20_15_-8_35_15_20_30_420.png, overlap_score: 115.80152842081776, pred: [-20, -30]
name: suv_0_15_-8_35_20_230_30_420.png, overlap_score: 59.767407407407404, pred: [0, -4]
name: hybrid_-40_23_-8_10_15_20_30_420.png, overlap_score: 141.2899857149894, pred: [-40, -27]
name: sedan2door_0_15_-30_10_20_20_60_420.png, overlap_score: 120.04210607940446, pred: [0, 0]
name: suv_-40_15_-8_10_15_230_30_420.png, overlap_score: 116.41476091476092, pred: [-40, -8]
name: sedan2door_-20_45_-30_10_15_140_60_420.png, overlap_score: 102.42191351109119, pred: [-20, -13]
name: hybrid_0_23_-30_10_15_230_30_420.png, overlap_score: 68.10655737704919, pred: [0, -22]
name: hybrid_-20_15_-30_10_20_140_60_420.png, overlap_score: 109.5576652601969, pred: [-20, -9]
name: suv_-40_15_-8_35_15_140_30_420.png, overlap_score: 90.3995552260934, pred: [-40, -35]
name: sedan4door_-20_23_-8_10_20_230_60_420.png, overlap_score: 181.16245774507854, pred: [-20, -23]
name: hybrid_-20_45_-30_35_20_230_30_420.png, overlap_score: 59.24006834686032, pred: [-20, -34]
name: hatchback_-20_45_-8_35_15_230_60_420.png, overlap_score: 56.39363595905652, pred: [-20, -23]
name: sedan4door_0_15_-30_10_15_80_30_420.png, overlap_score: 112.5006267234896, pred: [0, -2]
name: suv_-20_45_-30_35_20_80_60_420.png, overlap_score: 117.3177658142665, pred: [-20, -19]
name: sedan2door_-20_15_-30_35_20_230_60_420.png, overlap_score: 127.74869425472077, pred: [-20, -24]
name: suv_0_23_-8_35_15_140_60_420.png, overlap_score: 16.473421926910298, pred: [0, 1]
name: suv_-20_23_-30_35_20_230_60_420.png, overlap_score: 156.95482068001863, pred: [-20, -27]
name: sedan4door_-20_15_-8_35_15_140_30_420.png, overlap_score: 28.41917808219178, pred: [-20, -23]
name: suv_0_23_-8_10_15_230_30_420.png, overlap_score: 120.09234411996843, pred: [0, -10]
name: hatchback_-40_23_-8_10_15_20_30_420.png, overlap_score: 139.86610927248447, pred: [-40, -25]
name: hatchback_0_45_-30_35_20_20_30_420.png, overlap_score: 88.64802608755984, pred: [0, -3]
name: sedan4door_-20_45_-30_35_20_140_60_420.png, overlap_score: 102.60873902633679, pred: [-20, -15]
name: sedan2door_-20_45_-8_10_20_80_30_420.png, overlap_score: 103.58171146122953, pred: [-20, -14]
name: hatchback_0_23_-8_10_20_140_60_420.png, overlap_score: 62.14768174012593, pred: [0, 2]
name: hatchback_-40_15_-8_35_15_140_60_420.png, overlap_score: 57.29825299936856, pred: [-40, -28]
name: sedan4door_-20_15_-8_35_15_230_60_420.png, overlap_score: 184.43448001590772, pred: [-20, -23]
name: suv_-40_15_-30_35_15_140_30_420.png, overlap_score: 84.00889547813195, pred: [-40, -34]
name: sedan2door_-40_23_-30_35_20_80_30_420.png, overlap_score: 88.51978239366963, pred: [-40, -31]
name: suv_0_45_-8_10_15_230_60_420.png, overlap_score: 44.02555910543131, pred: [0, -4]
name: sedan2door_-20_23_-30_35_15_140_30_420.png, overlap_score: 25.935586061246042, pred: [-20, -31]
name: sedan4door_-20_45_-8_35_20_140_30_420.png, overlap_score: 26.813356164383563, pred: [-20, -22]
name: suv_-20_23_-8_35_15_80_60_420.png, overlap_score: 137.96985195154778, pred: [-20, -20]
name: sedan4door_0_45_-30_35_15_20_60_420.png, overlap_score: 26.79170957775489, pred: [0, -3]
name: hybrid_0_15_-30_35_20_80_30_420.png, overlap_score: 139.84089012517384, pred: [0, -1]
name: suv_-40_23_-30_35_20_230_60_420.png, overlap_score: 197.56085606926973, pred: [-40, -36]
name: hybrid_-40_23_-8_35_20_140_60_420.png, overlap_score: 44.635463100544825, pred: [-40, -31]
name: sedan4door_0_45_-8_35_20_80_60_420.png, overlap_score: 123.83528793978645, pred: [0, 2]
name: hatchback_-20_23_-8_10_15_20_30_420.png, overlap_score: 91.94490683229813, pred: [-20, -16]
name: sedan4door_0_15_-8_10_20_230_60_420.png, overlap_score: 106.72003789673141, pred: [0, 0]
name: suv_-40_23_-8_10_20_140_60_420.png, overlap_score: 78.1618753617596, pred: [-40, -33]
name: hybrid_0_45_-30_35_15_230_60_420.png, overlap_score: 38.093204775022954, pred: [0, -2]
name: suv_0_15_-30_35_15_80_30_420.png, overlap_score: 36.340949935815146, pred: [0, -9]
name: sedan2door_-40_15_-30_35_20_80_30_420.png, overlap_score: 103.44510385756676, pred: [-40, -30]
name: sedan4door_-40_23_-8_10_15_230_60_420.png, overlap_score: 148.4836151428999, pred: [-40, -36]
name: hybrid_-40_23_-30_10_15_80_30_420.png, overlap_score: 48.61159446835791, pred: [-40, -32]
name: hatchback_0_45_-30_10_20_230_60_420.png, overlap_score: 70.97949138638228, pred: [0, 0]
name: suv_0_45_-8_35_15_140_60_420.png, overlap_score: 15.674418604651162, pred: [0, -5]
name: hatchback_-40_23_-8_35_15_140_60_420.png, overlap_score: 49.05809303304567, pred: [-40, -29]
name: sedan4door_0_45_-8_10_20_80_30_420.png, overlap_score: 89.25068939583855, pred: [0, 1]
name: sedan2door_-20_45_-30_10_15_20_60_420.png, overlap_score: 94.94054424879945, pred: [-20, -22]
name: sedan4door_0_45_-8_35_15_80_60_420.png, overlap_score: 125.12917906528969, pred: [0, 1]
name: sedan2door_0_45_-30_10_15_230_30_420.png, overlap_score: None, pred: [0, -22]
name: sedan2door_-20_23_-8_10_15_140_30_420.png, overlap_score: 25.724392819429777, pred: [-20, -31]
name: sedan2door_-20_15_-8_35_15_230_30_420.png, overlap_score: None, pred: [-20, -21]
name: suv_-40_15_-8_35_15_20_60_420.png, overlap_score: 151.82417755391154, pred: [-40, -22]
name: suv_0_45_-8_10_15_140_60_420.png, overlap_score: 20.419435215946844, pred: [0, -2]
name: suv_-20_23_-8_10_20_230_60_420.png, overlap_score: 132.62819038859507, pred: [-20, -25]
name: suv_-40_45_-30_10_20_80_30_420.png, overlap_score: 64.11845834120537, pred: [-40, -34]
name: sedan4door_-40_15_-30_10_20_230_30_420.png, overlap_score: 78.58844884488448, pred: [-40, -43]
name: sedan4door_-20_45_-8_10_15_80_60_420.png, overlap_score: 129.19617907043056, pred: [-20, -20]
name: sedan2door_-20_15_-8_35_15_140_30_420.png, overlap_score: 27.367476240760297, pred: [-20, -31]
name: hatchback_0_15_-30_10_20_20_30_420.png, overlap_score: 111.93221397349615, pred: [0, -1]
name: sedan2door_-20_15_-30_35_20_80_30_420.png, overlap_score: 104.24436206363917, pred: [-20, -10]
name: sedan2door_-20_15_-30_10_15_140_60_420.png, overlap_score: 89.72014340129958, pred: [-20, -12]
name: sedan2door_0_23_-8_35_20_80_30_420.png, overlap_score: 108.32787298387096, pred: [0, -1]
name: hybrid_-20_15_-8_35_15_20_30_420.png, overlap_score: 120.68711106423373, pred: [-20, -16]
name: suv_-40_45_-30_10_15_230_60_420.png, overlap_score: 155.1851004737788, pred: [-40, -35]
name: suv_-40_15_-30_35_20_20_60_420.png, overlap_score: 126.762867936408, pred: [-40, -19]
name: sedan4door_-20_45_-8_35_15_230_60_420.png, overlap_score: 184.24080334062438, pred: [-20, -22]
name: hatchback_-40_23_-30_35_15_20_30_420.png, overlap_score: 157.49520989374673, pred: [-40, -29]
name: hybrid_0_45_-30_35_15_20_60_420.png, overlap_score: 68.92785402131412, pred: [0, 0]
name: suv_-20_15_-8_35_15_230_60_420.png, overlap_score: 146.33938836514142, pred: [-20, -26]
name: hybrid_-40_23_-30_35_20_20_30_420.png, overlap_score: 134.0584700261071, pred: [-40, -27]
name: sedan2door_-20_15_-30_10_15_80_30_420.png, overlap_score: 77.3941921532283, pred: [-20, -10]
name: hybrid_-40_23_-8_35_20_140_30_420.png, overlap_score: 59.161337209302324, pred: [-40, -32]
name: sedan4door_-20_23_-30_35_20_20_60_420.png, overlap_score: 70.65569837189375, pred: [-20, -16]
name: sedan4door_-20_23_-30_10_20_230_60_420.png, overlap_score: 100.4694292098314, pred: [-20, -28]
name: sedan2door_-20_23_-8_10_15_20_30_420.png, overlap_score: 83.96232703767296, pred: [-20, -18]
name: hatchback_0_15_-8_10_20_140_30_420.png, overlap_score: 34.29334916864608, pred: [0, -1]
name: sedan4door_-40_15_-8_35_20_140_60_420.png, overlap_score: 63.247345654738496, pred: [-40, -29]
name: hatchback_-20_15_-30_35_20_80_30_420.png, overlap_score: 40.42796122884837, pred: [-20, -21]
name: sedan2door_-40_23_-30_10_15_140_30_420.png, overlap_score: 28.773854244928625, pred: [-40, -31]
name: sedan4door_0_15_-8_35_15_20_30_420.png, overlap_score: 91.48671720710963, pred: [0, -6]
name: sedan4door_0_15_-30_10_20_80_60_420.png, overlap_score: 127.79327848765972, pred: [0, 0]
name: sedan4door_-20_15_-8_35_15_20_60_420.png, overlap_score: 50.4191088260497, pred: [-20, -12]
name: suv_-20_15_-8_10_20_140_30_420.png, overlap_score: 7.6222038111019055, pred: [-20, -16]
name: hybrid_-40_23_-8_35_15_140_60_420.png, overlap_score: 44.22709262010896, pred: [-40, -31]
name: suv_-20_45_-30_35_15_140_60_420.png, overlap_score: 73.00101399310485, pred: [-20, -20]
name: hybrid_-20_45_-8_10_15_20_60_420.png, overlap_score: 122.16281029727244, pred: [-20, -6]
name: sedan2door_0_45_-30_10_20_230_60_420.png, overlap_score: 63.733620689655176, pred: [0, -3]
name: sedan2door_-20_15_-8_10_20_230_60_420.png, overlap_score: 133.66753716351948, pred: [-20, -25]
name: sedan2door_0_23_-30_35_15_230_60_420.png, overlap_score: 81.84137931034483, pred: [0, -4]
name: sedan2door_0_15_-30_35_20_20_60_420.png, overlap_score: 121.21937034739454, pred: [0, -1]
name: suv_0_15_-8_10_20_20_30_420.png, overlap_score: 104.48080055852921, pred: [0, -4]
name: sedan4door_-20_15_-8_10_20_80_60_420.png, overlap_score: 140.25948103792416, pred: [-20, -19]
name: sedan2door_0_15_-30_35_20_140_30_420.png, overlap_score: 26.542234332425068, pred: [0, -6]
name: suv_0_45_-30_10_15_140_30_420.png, overlap_score: 50.356923076923074, pred: [0, -6]
name: suv_-40_23_-8_35_20_230_30_420.png, overlap_score: 61.30423814328961, pred: [-40, -8]
name: sedan2door_-20_23_-8_10_15_20_60_420.png, overlap_score: 106.05076606448662, pred: [-20, -22]
name: sedan2door_-20_15_-30_35_15_80_30_420.png, overlap_score: 102.48455359901143, pred: [-20, -9]
name: sedan2door_-20_23_-8_35_15_80_30_420.png, overlap_score: 95.08804448563485, pred: [-20, -12]
name: hybrid_0_45_-8_35_15_20_30_420.png, overlap_score: 70.02421694594115, pred: [0, 0]
name: hybrid_-40_23_-8_35_15_230_30_420.png, overlap_score: 109.97594752186589, pred: [-40, -42]
name: sedan2door_-20_15_-30_10_20_20_60_420.png, overlap_score: 103.08971720405519, pred: [-20, -22]
name: hybrid_-20_15_-8_35_20_230_60_420.png, overlap_score: 141.82004555808655, pred: [-20, -12]
name: suv_-20_45_-30_10_20_230_30_420.png, overlap_score: 63.96842936069456, pred: [-20, -8]
name: hybrid_-40_15_-30_10_15_140_30_420.png, overlap_score: 64.21124031007751, pred: [-40, -30]
name: sedan4door_-20_23_-30_10_20_140_60_420.png, overlap_score: 23.51396648044693, pred: [-20, -14]
name: hatchback_-40_45_-8_10_20_230_30_420.png, overlap_score: 42.70584168683028, pred: [-40, -34]
name: sedan2door_0_23_-8_10_20_20_30_420.png, overlap_score: 99.52542971509301, pred: [0, 0]
name: suv_-40_23_-8_10_20_20_60_420.png, overlap_score: 142.19990555643002, pred: [-40, -22]
name: hatchback_-20_15_-8_35_15_20_30_420.png, overlap_score: 81.46416149068322, pred: [-20, -22]
name: sedan2door_-40_23_-8_35_20_140_60_420.png, overlap_score: 35.98847201844477, pred: [-40, -35]
name: hybrid_-20_15_-30_10_20_230_30_420.png, overlap_score: 98.83041435284066, pred: [-20, -38]
name: sedan4door_-40_15_-30_10_20_140_30_420.png, overlap_score: 57.56122789456123, pred: [-40, -38]
name: suv_-20_15_-30_10_15_230_60_420.png, overlap_score: 153.68304611085236, pred: [-20, -27]
name: hybrid_0_23_-30_10_20_230_60_420.png, overlap_score: 28.610192837465565, pred: [0, -3]
name: suv_-20_23_-30_35_15_80_30_420.png, overlap_score: 68.8870944274698, pred: [-20, -19]
name: hatchback_-40_45_-8_35_20_80_30_420.png, overlap_score: 49.163801492053196, pred: [-40, -34]
name: sedan4door_-20_45_-8_35_15_20_60_420.png, overlap_score: 49.75698371893745, pred: [-20, -12]
name: sedan4door_0_23_-30_35_20_20_60_420.png, overlap_score: 59.66031582560934, pred: [0, -2]
name: sedan2door_-40_15_-8_35_15_20_60_420.png, overlap_score: 172.99293025996025, pred: [-40, -23]
name: suv_0_23_-8_35_20_230_60_420.png, overlap_score: 68.87752928647497, pred: [0, -4]
name: suv_-40_45_-8_35_20_140_30_420.png, overlap_score: 95.13046701260193, pred: [-40, -36]
name: hybrid_0_23_-30_35_20_140_60_420.png, overlap_score: 95.20545890821836, pred: [0, 0]
name: suv_0_45_-8_35_15_230_30_420.png, overlap_score: 44.72074074074074, pred: [0, -6]
name: hybrid_-40_23_-30_35_20_80_60_420.png, overlap_score: 129.00599621291815, pred: [-40, -33]
name: hybrid_0_45_-8_10_15_230_60_420.png, overlap_score: 42.062442607897154, pred: [0, -2]
name: suv_0_23_-30_10_15_20_30_420.png, overlap_score: 109.22050267628578, pred: [0, -2]
name: sedan4door_0_23_-30_35_15_140_60_420.png, overlap_score: 62.84569322892676, pred: [0, 0]
name: sedan2door_-40_23_-30_10_20_140_60_420.png, overlap_score: 36.544539928736114, pred: [-40, -34]
name: sedan2door_-40_15_-30_35_20_230_30_420.png, overlap_score: None, pred: [-40, -27]
name: sedan2door_-20_23_-8_35_20_230_60_420.png, overlap_score: 136.98774608276418, pred: [-20, -24]
name: sedan2door_-40_15_-30_10_15_230_60_420.png, overlap_score: 143.28400673400674, pred: [-40, -33]
name: sedan2door_-40_45_-30_35_15_80_60_420.png, overlap_score: 132.42057702776265, pred: [-40, -38]
name: sedan2door_0_45_-30_35_20_230_60_420.png, overlap_score: 70.37672413793103, pred: [0, -3]
name: hatchback_-40_23_-8_35_20_230_30_420.png, overlap_score: 94.08034849951598, pred: [-40, -38]
name: hatchback_0_45_-30_10_20_80_60_420.png, overlap_score: 117.06156375593716, pred: [0, -3]
name: hatchback_-40_45_-30_35_20_80_30_420.png, overlap_score: 82.333873932317, pred: [-40, -39]
name: suv_-40_23_-30_35_20_140_60_420.png, overlap_score: 66.42813042639398, pred: [-40, -33]
name: hybrid_-20_15_-30_35_15_140_30_420.png, overlap_score: 75.80583756345177, pred: [-20, -16]
name: hybrid_-20_15_-8_35_15_80_60_420.png, overlap_score: 64.25862785862786, pred: [-20, -19]
