name: hatchback_-30_45_-36_10_15_20_30_420.png, overlap_score: 159.2081368954077, pred: [-30, -27]
name: hybrid_-50_15_-36_10_15_230_30_420.png, overlap_score: 9.978181818181818, pred: [-50, -41]
name: sedan2door_-30_45_-36_35_15_80_30_420.png, overlap_score: 3.14841735052755, pred: [-30, -26]
name: sedan2door_-50_45_-4_10_20_140_60_420.png, overlap_score: 124.1418060200669, pred: [-50, -36]
name: suv_-30_45_-22_10_15_20_60_420.png, overlap_score: 196.38692893401014, pred: [-30, -24]
name: sedan2door_-30_45_-4_35_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -31]
name: suv_-17_15_-4_35_20_20_60_420.png, overlap_score: 78.08476704759512, pred: [-17, -12]
name: suv_-30_15_-22_10_20_20_30_420.png, overlap_score: 84.2455873191666, pred: [-30, -29]
name: suv_-30_15_-22_35_15_80_30_420.png, overlap_score: 0.0, pred: [-30, -34]
name: hatchback_-17_45_-36_10_20_140_60_420.png, overlap_score: 58.75824175824176, pred: [-17, -7]
name: hatchback_-17_45_-4_35_15_140_60_420.png, overlap_score: 0.8315018315018315, pred: [-17, -8]
name: sedan2door_-30_15_-22_10_20_20_60_420.png, overlap_score: 247.8992849351594, pred: [-30, -24]
name: sedan2door_-50_45_-36_10_15_20_30_420.png, overlap_score: 114.03879124267654, pred: [-50, -27]
name: sedan2door_-17_15_-36_35_20_20_60_420.png, overlap_score: 21.648049535603715, pred: [-17, -14]
name: sedan4door_-17_15_-22_35_15_80_60_420.png, overlap_score: 99.00164676821737, pred: [-17, -21]
name: sedan4door_-30_45_-36_35_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -36]
name: hatchback_-30_15_-4_35_20_230_30_420.png, overlap_score: 14.298932384341636, pred: [-30, -35]
name: sedan4door_-30_15_-36_10_15_80_60_420.png, overlap_score: 165.45555555555555, pred: [-30, -23]
name: suv_-30_15_-22_35_20_80_30_420.png, overlap_score: 0.0, pred: [-30, -33]
name: sedan4door_-50_45_-36_10_20_20_30_420.png, overlap_score: 200.66389795312963, pred: [-50, -33]
name: suv_-17_15_-36_10_15_230_60_420.png, overlap_score: 0.0, pred: [-17, -20]
name: hybrid_-17_15_-22_35_15_20_30_420.png, overlap_score: 96.94143663260637, pred: [-17, -10]
name: hybrid_-50_45_-36_10_15_20_30_420.png, overlap_score: 88.23568406205924, pred: [-50, -22]
name: hatchback_-50_15_-22_35_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -43]
name: suv_-50_15_-4_35_15_80_30_420.png, overlap_score: 0.0, pred: [-50, -26]
name: sedan2door_-17_45_-22_35_20_80_60_420.png, overlap_score: 244.73884007029878, pred: [-17, -13]
name: hatchback_-50_45_-4_10_15_140_60_420.png, overlap_score: 46.303609341825904, pred: [-50, -34]
name: sedan4door_-17_45_-36_10_20_230_60_420.png, overlap_score: 0.0, pred: [-17, -17]
name: suv_-17_15_-4_35_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -5]
name: sedan4door_-50_45_-36_35_20_20_30_420.png, overlap_score: 193.8710323346188, pred: [-50, -36]
name: sedan2door_-30_15_-4_35_15_230_30_420.png, overlap_score: None, pred: [-30, -25]
name: sedan4door_-17_15_-36_35_20_230_30_420.png, overlap_score: 0.0, pred: [-17, -37]
name: suv_-17_45_-4_35_15_20_30_420.png, overlap_score: 52.74052413384661, pred: [-17, -12]
name: sedan2door_-17_15_-4_10_15_80_30_420.png, overlap_score: 0.0008110300081103001, pred: [-17, -4]
name: hybrid_-30_45_-22_10_20_80_60_420.png, overlap_score: 1.6060109289617486, pred: [-30, -34]
name: hybrid_-30_45_-4_35_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -26]
name: sedan2door_-30_15_-4_10_15_230_30_420.png, overlap_score: None, pred: [-30, -26]
name: hybrid_-17_15_-22_10_20_80_30_420.png, overlap_score: 0.0, pred: [-17, -12]
name: hybrid_-50_45_-4_35_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -41]
name: hybrid_-50_45_-22_35_15_20_30_420.png, overlap_score: 76.63596614950634, pred: [-50, -22]
name: hybrid_-50_45_-22_10_15_20_60_420.png, overlap_score: 94.69940287129971, pred: [-50, -10]
name: hatchback_-17_45_-36_35_20_140_60_420.png, overlap_score: 105.52380952380952, pred: [-17, -8]
name: hatchback_-50_45_-22_10_15_20_60_420.png, overlap_score: 254.96448331251116, pred: [-50, -25]
name: sedan2door_-50_15_-4_35_20_140_60_420.png, overlap_score: 18.83076923076923, pred: [-50, -34]
name: sedan2door_-50_45_-4_10_20_230_60_420.png, overlap_score: 160.57289107289108, pred: [-50, -36]
name: suv_-30_45_-4_10_15_80_60_420.png, overlap_score: 129.42255125284737, pred: [-30, -26]
name: hatchback_-50_45_-22_35_20_140_30_420.png, overlap_score: 0.0, pred: [-50, -41]
name: sedan2door_-17_15_-36_10_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -8]
name: sedan2door_-17_15_-4_35_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -8]
name: sedan2door_-30_45_-22_35_15_20_30_420.png, overlap_score: 105.40579129970644, pred: [-30, -32]
name: hatchback_-17_45_-36_10_15_80_30_420.png, overlap_score: 22.827890556045897, pred: [-17, -13]
name: sedan2door_-50_15_-22_35_20_230_30_420.png, overlap_score: 196.0, pred: [-50, -29]
name: hatchback_-30_15_-4_35_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -31]
name: sedan4door_-30_45_-4_10_20_140_60_420.png, overlap_score: 131.10084033613447, pred: [-30, -30]
name: hybrid_-50_15_-36_10_15_230_60_420.png, overlap_score: 248.5927218344965, pred: [-50, -34]
name: hatchback_-30_45_-22_35_15_140_30_420.png, overlap_score: 0.7915194346289752, pred: [-30, -18]
name: hybrid_-17_45_-22_35_20_230_60_420.png, overlap_score: 174.53727144866386, pred: [-17, -7]
name: hatchback_-30_15_-4_10_20_80_60_420.png, overlap_score: 4.968287526427061, pred: [-30, -30]
name: sedan2door_-50_15_-4_10_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -41]
name: suv_-17_45_-4_10_20_230_30_420.png, overlap_score: 0.0, pred: [-17, -8]
name: sedan4door_-17_15_-4_10_15_80_30_420.png, overlap_score: 0.0, pred: [-17, -3]
name: sedan4door_-30_15_-36_10_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -36]
name: hatchback_-17_45_-36_35_15_80_60_420.png, overlap_score: 84.47285778375954, pred: [-17, -21]
name: sedan4door_-30_45_-22_10_15_80_60_420.png, overlap_score: 148.67968253968255, pred: [-30, -27]
name: hatchback_-50_45_-22_35_20_80_60_420.png, overlap_score: 174.99124124124126, pred: [-50, -33]
name: hatchback_-50_15_-36_10_15_20_30_420.png, overlap_score: 246.3973081629086, pred: [-50, -31]
name: sedan2door_-50_15_-22_35_20_20_30_420.png, overlap_score: 89.59858156028369, pred: [-50, -29]
name: sedan4door_-30_15_-22_10_20_80_30_420.png, overlap_score: 0.0, pred: [-30, -30]
name: hatchback_-30_15_-4_10_15_230_30_420.png, overlap_score: 10.804733727810651, pred: [-30, -35]
name: hatchback_-17_15_-22_10_15_230_60_420.png, overlap_score: 0.0, pred: [-17, -21]
name: hybrid_-17_45_-4_35_15_80_30_420.png, overlap_score: 0.0, pred: [-17, -14]
name: hybrid_-30_15_-22_35_15_230_60_420.png, overlap_score: 230.88944011339476, pred: [-30, -23]
name: hybrid_-30_45_-4_10_15_230_30_420.png, overlap_score: 0.3790322580645161, pred: [-30, -40]
name: hatchback_-17_15_-4_10_15_20_30_420.png, overlap_score: 19.548357242017584, pred: [-17, -11]
name: suv_-50_45_-36_35_15_230_60_420.png, overlap_score: 238.3558091286307, pred: [-50, -31]
name: hybrid_-30_15_-36_35_15_80_30_420.png, overlap_score: 0.0885146804835924, pred: [-30, -32]
name: suv_-50_15_-22_10_20_230_60_420.png, overlap_score: 244.58195020746888, pred: [-50, -31]
name: sedan2door_-50_45_-4_35_15_230_30_420.png, overlap_score: 148.0, pred: [-50, -32]
name: suv_-30_45_-4_10_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -26]
name: hatchback_-17_45_-36_10_15_80_60_420.png, overlap_score: 53.11081202332885, pred: [-17, -21]
name: sedan2door_-30_45_-22_35_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -31]
name: sedan2door_-17_15_-36_10_15_20_30_420.png, overlap_score: 3.7993513194751585, pred: [-17, -8]
name: sedan4door_-30_45_-22_35_15_140_60_420.png, overlap_score: 105.74789915966386, pred: [-30, -31]
name: hatchback_-50_15_-22_35_20_140_60_420.png, overlap_score: 2.978768577494692, pred: [-50, -35]
name: hatchback_-30_15_-22_10_20_80_30_420.png, overlap_score: 0.0, pred: [-30, -27]
name: sedan2door_-50_45_-4_10_20_20_60_420.png, overlap_score: 182.4981467753892, pred: [-50, -21]
name: hatchback_-17_15_-4_35_15_230_60_420.png, overlap_score: 0.0, pred: [-17, -20]
name: sedan4door_-30_15_-36_10_20_20_60_420.png, overlap_score: 205.2190106413575, pred: [-30, -24]
name: hybrid_-30_15_-4_10_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -30]
name: hybrid_-30_15_-36_35_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -28]
name: sedan4door_-17_15_-22_35_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -3]
name: hybrid_-30_45_-4_10_15_80_30_420.png, overlap_score: 1.9179620034542315, pred: [-30, -33]
name: sedan4door_-17_45_-36_10_20_140_30_420.png, overlap_score: 8.771929824561404, pred: [-17, -23]
name: sedan4door_-17_45_-36_35_20_80_30_420.png, overlap_score: 0.0, pred: [-17, -6]
name: sedan4door_-17_15_-4_10_20_80_30_420.png, overlap_score: 0.0, pred: [-17, -4]
name: sedan4door_-30_15_-4_35_20_230_30_420.png, overlap_score: 0.0, pred: [-30, -39]
name: sedan4door_-30_15_-36_35_15_230_30_420.png, overlap_score: 0.0, pred: [-30, -44]
name: sedan4door_-30_45_-22_10_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -36]
name: suv_-30_45_-4_10_15_230_30_420.png, overlap_score: 0.0, pred: [-30, -8]
name: hybrid_-50_45_-36_35_20_20_30_420.png, overlap_score: 93.28716502115655, pred: [-50, -23]
name: sedan4door_-50_45_-36_10_20_140_60_420.png, overlap_score: 0.2436631234668847, pred: [-50, -39]
name: suv_-30_15_-22_10_15_20_30_420.png, overlap_score: 97.63618744375995, pred: [-30, -30]
name: hatchback_-50_15_-4_35_20_140_30_420.png, overlap_score: 0.0, pred: [-50, -43]
name: hybrid_-30_15_-36_10_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -30]
name: sedan2door_-17_15_-4_35_20_230_30_420.png, overlap_score: None, pred: [-17, -18]
name: suv_-30_15_-22_10_15_80_30_420.png, overlap_score: 0.0, pred: [-30, -32]
name: sedan2door_-50_15_-4_10_15_80_60_420.png, overlap_score: 205.79466562070994, pred: [-50, -28]
name: sedan4door_-50_45_-4_10_20_230_60_420.png, overlap_score: 233.56119900083263, pred: [-50, -36]
name: hybrid_-50_15_-36_35_20_140_60_420.png, overlap_score: 1.1975051975051976, pred: [-50, -38]
name: hybrid_-50_15_-36_10_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -39]
name: hybrid_-50_45_-36_10_15_230_60_420.png, overlap_score: 248.95413758723828, pred: [-50, -34]
name: hatchback_-17_45_-22_35_20_140_30_420.png, overlap_score: 52.56903765690377, pred: [-17, -5]
name: sedan2door_-30_45_-4_35_20_140_60_420.png, overlap_score: 121.39277297721917, pred: [-30, -33]
name: sedan4door_-50_45_-4_10_20_20_30_420.png, overlap_score: 191.39394838326905, pred: [-50, -32]
name: suv_-17_15_-36_35_20_80_30_420.png, overlap_score: 4.160774097506513, pred: [-17, -11]
name: sedan2door_-50_15_-36_10_15_20_60_420.png, overlap_score: 197.64183345688164, pred: [-50, -21]
name: hatchback_-17_45_-36_10_20_140_30_420.png, overlap_score: 50.63598326359833, pred: [-17, -5]
name: suv_-17_45_-4_10_20_80_30_420.png, overlap_score: 0.0, pred: [-17, -15]
name: sedan2door_-17_45_-22_35_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -11]
name: sedan4door_-50_45_-36_35_20_140_60_420.png, overlap_score: 1.6941946034341782, pred: [-50, -38]
name: sedan4door_-50_45_-36_10_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -32]
name: hybrid_-30_45_-36_10_15_80_30_420.png, overlap_score: 1.084628670120898, pred: [-30, -33]
name: sedan2door_-50_45_-22_10_20_20_30_420.png, overlap_score: 122.90903484427999, pred: [-50, -27]
name: hatchback_-17_45_-4_10_20_230_60_420.png, overlap_score: 4.382456140350877, pred: [-17, -20]
name: sedan2door_-30_45_-4_10_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -30]
name: hatchback_-17_45_-4_10_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -7]
name: suv_-30_45_-22_10_20_20_60_420.png, overlap_score: 180.87182741116752, pred: [-30, -24]
name: suv_-50_45_-36_35_15_140_60_420.png, overlap_score: 1.3597650513950073, pred: [-50, -37]
name: hatchback_-17_15_-36_35_20_80_60_420.png, overlap_score: 22.590399282189324, pred: [-17, -19]
name: sedan4door_-17_45_-4_35_15_80_30_420.png, overlap_score: 4.304102976669348, pred: [-17, -6]
name: hatchback_-17_15_-4_35_20_230_30_420.png, overlap_score: 3.168141592920354, pred: [-17, -30]
name: hybrid_-30_15_-36_35_15_230_60_420.png, overlap_score: 233.66335931963147, pred: [-30, -23]
name: hybrid_-30_45_-4_10_15_230_60_420.png, overlap_score: 229.95251594613748, pred: [-30, -22]
name: suv_-30_15_-22_10_15_20_60_420.png, overlap_score: 92.10736040609137, pred: [-30, -23]
name: suv_-50_15_-36_35_20_230_30_420.png, overlap_score: 0.0, pred: [-50, -10]
name: suv_-30_45_-4_10_15_230_60_420.png, overlap_score: 155.33881578947367, pred: [-30, -31]
name: hatchback_-17_45_-22_35_20_140_60_420.png, overlap_score: 58.45054945054945, pred: [-17, -8]
name: hatchback_-30_45_-4_10_15_20_30_420.png, overlap_score: 158.81159420289856, pred: [-30, -19]
name: hybrid_-30_45_-22_10_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -26]
name: sedan4door_-30_15_-22_35_20_20_60_420.png, overlap_score: 219.58872591314352, pred: [-30, -24]
name: sedan4door_-50_45_-36_10_15_230_30_420.png, overlap_score: 0.0, pred: [-50, -46]
name: suv_-30_45_-4_10_20_80_60_420.png, overlap_score: 142.4510250569476, pred: [-30, -27]
name: hatchback_-30_15_-22_35_15_80_30_420.png, overlap_score: 0.0, pred: [-30, -28]
name: suv_-17_15_-22_10_15_230_30_420.png, overlap_score: 211.61077844311376, pred: [-17, -6]
name: hybrid_-50_45_-36_35_15_80_60_420.png, overlap_score: 37.59014598540146, pred: [-50, -32]
name: suv_-30_15_-4_10_20_80_60_420.png, overlap_score: 137.7747722095672, pred: [-30, -26]
name: hatchback_-50_15_-36_35_15_80_30_420.png, overlap_score: 0.20368364030335862, pred: [-50, -34]
name: sedan4door_-30_45_-22_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -36]
name: suv_-50_15_-4_10_15_20_30_420.png, overlap_score: 150.48784662786716, pred: [-50, -30]
name: sedan4door_-17_15_-36_35_15_20_30_420.png, overlap_score: 6.308875837538258, pred: [-17, -28]
name: sedan2door_-30_45_-22_35_20_20_60_420.png, overlap_score: 237.3115985941098, pred: [-30, -23]
name: sedan4door_-50_45_-22_35_15_80_60_420.png, overlap_score: 28.92092004381161, pred: [-50, -27]
name: hybrid_-50_45_-4_10_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -41]
name: sedan4door_-30_45_-4_35_15_20_60_420.png, overlap_score: 189.21153293068738, pred: [-30, -26]
name: sedan2door_-30_15_-22_10_20_230_60_420.png, overlap_score: 210.3153200419727, pred: [-30, -34]
name: sedan4door_-50_15_-22_35_15_80_60_420.png, overlap_score: 37.24052573932092, pred: [-50, -26]
name: sedan2door_-17_15_-36_10_20_20_60_420.png, overlap_score: 16.77300309597523, pred: [-17, -13]
name: sedan4door_-30_45_-4_35_20_140_60_420.png, overlap_score: 163.99495798319327, pred: [-30, -31]
name: sedan2door_-30_15_-22_10_20_20_30_420.png, overlap_score: 60.18214571657326, pred: [-30, -31]
name: hatchback_-17_15_-4_10_15_80_30_420.png, overlap_score: 15.835834068843777, pred: [-17, -4]
name: suv_-50_15_-22_10_20_230_30_420.png, overlap_score: 162.55251141552512, pred: [-50, -10]
name: suv_-17_15_-36_10_20_80_60_420.png, overlap_score: 142.96882837692584, pred: [-17, -19]
name: suv_-17_15_-22_35_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -4]
name: hybrid_-30_45_-36_10_20_80_60_420.png, overlap_score: 1.3469945355191257, pred: [-30, -35]
name: sedan2door_-17_45_-22_10_20_230_30_420.png, overlap_score: None, pred: [-17, -20]
name: sedan4door_-50_15_-4_35_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -44]
name: hatchback_-50_15_-4_35_15_230_30_420.png, overlap_score: 12.893491124260356, pred: [-50, -40]
name: hatchback_-17_15_-36_10_15_140_30_420.png, overlap_score: 41.49790794979079, pred: [-17, -3]
name: hybrid_-30_45_-36_10_20_80_30_420.png, overlap_score: 0.6347150259067358, pred: [-30, -32]
name: sedan4door_-17_45_-4_35_20_140_60_420.png, overlap_score: 109.34401972872996, pred: [-17, -9]
name: sedan2door_-30_45_-36_35_20_80_30_420.png, overlap_score: 0.6194607268464244, pred: [-30, -27]
name: suv_-50_15_-22_10_15_80_30_420.png, overlap_score: 0.0, pred: [-50, -32]
name: suv_-50_45_-36_35_15_80_30_420.png, overlap_score: 0.0, pred: [-50, -31]
name: sedan2door_-30_45_-4_10_20_140_60_420.png, overlap_score: 119.56087981146896, pred: [-30, -33]
name: hatchback_-30_45_-22_35_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -33]
name: hatchback_-50_45_-22_10_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -42]
name: sedan4door_-50_15_-36_10_20_230_30_420.png, overlap_score: 38.34749034749035, pred: [-50, -46]
name: sedan2door_-50_45_-36_10_15_80_30_420.png, overlap_score: 9.831062670299728, pred: [-50, -27]
name: suv_-50_45_-22_10_20_230_30_420.png, overlap_score: 0.0, pred: [-50, -15]
name: sedan2door_-30_15_-4_10_20_230_60_420.png, overlap_score: 211.18677859391394, pred: [-30, -34]
name: suv_-30_15_-4_10_20_140_30_420.png, overlap_score: 5.125506072874494, pred: [-30, -22]
name: sedan2door_-50_15_-36_10_20_20_30_420.png, overlap_score: 83.62109158186864, pred: [-50, -29]
name: sedan2door_-50_15_-36_35_20_20_30_420.png, overlap_score: 82.97656490903485, pred: [-50, -28]
name: sedan4door_-30_45_-4_10_20_80_30_420.png, overlap_score: 7.129976019184652, pred: [-30, -24]
name: sedan2door_-30_15_-36_35_15_80_30_420.png, overlap_score: 45.427901524032826, pred: [-30, -23]
name: sedan4door_-50_45_-36_10_20_80_60_420.png, overlap_score: 93.37261774370208, pred: [-50, -24]
name: sedan4door_-30_45_-36_35_15_80_30_420.png, overlap_score: 0.04316546762589928, pred: [-30, -25]
name: hatchback_-17_45_-4_35_15_20_60_420.png, overlap_score: 0.0, pred: [-17, -10]
name: sedan2door_-50_15_-4_10_15_230_60_420.png, overlap_score: 135.03316953316954, pred: [-50, -36]
name: sedan4door_-17_45_-36_10_15_230_60_420.png, overlap_score: 0.0, pred: [-17, -17]
name: hybrid_-50_45_-36_35_15_230_60_420.png, overlap_score: 250.3913260219342, pred: [-50, -34]
name: hybrid_-30_15_-4_10_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -27]
name: sedan2door_-30_15_-4_35_20_20_60_420.png, overlap_score: 245.7447582111259, pred: [-30, -24]
name: suv_-17_15_-22_35_15_230_60_420.png, overlap_score: 0.0, pred: [-17, -22]
name: hatchback_-50_15_-4_35_20_230_30_420.png, overlap_score: 20.27810650887574, pred: [-50, -39]
name: hybrid_-17_45_-36_35_20_230_30_420.png, overlap_score: 0.0, pred: [-17, -29]
name: hatchback_-17_45_-22_35_15_230_60_420.png, overlap_score: 0.0, pred: [-17, -22]
name: sedan2door_-30_45_-4_35_15_80_30_420.png, overlap_score: 23.65345838218054, pred: [-30, -26]
name: suv_-17_15_-22_10_20_140_30_420.png, overlap_score: 0.0, pred: [-17, -10]
name: hatchback_-50_45_-4_10_20_20_30_420.png, overlap_score: 216.961370389792, pred: [-50, -26]
name: suv_-50_15_-22_35_20_20_30_420.png, overlap_score: 139.70989387196167, pred: [-50, -30]
name: sedan4door_-50_45_-22_10_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -32]
name: hybrid_-17_15_-36_35_15_80_30_420.png, overlap_score: 0.0, pred: [-17, -14]
name: hatchback_-17_15_-4_35_20_80_30_420.png, overlap_score: 0.0, pred: [-17, -8]
name: hybrid_-50_45_-22_35_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -36]
name: suv_-17_45_-4_10_20_20_60_420.png, overlap_score: 83.04847419314329, pred: [-17, -14]
name: hatchback_-30_45_-4_10_20_20_60_420.png, overlap_score: 242.10717216477926, pred: [-30, -17]
name: hatchback_-50_15_-22_35_15_230_30_420.png, overlap_score: 3.396449704142012, pred: [-50, -41]
name: sedan4door_-50_45_-22_35_15_80_30_420.png, overlap_score: 0.0, pred: [-50, -33]
name: sedan2door_-50_15_-4_10_20_80_60_420.png, overlap_score: 202.60149048833105, pred: [-50, -28]
name: hatchback_-30_45_-4_10_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -32]
name: sedan2door_-50_15_-22_35_15_20_30_420.png, overlap_score: 79.26672833795868, pred: [-50, -29]
name: hatchback_-17_15_-36_35_20_230_30_420.png, overlap_score: 0.0, pred: [-17, -34]
name: hatchback_-50_45_-36_10_20_80_30_420.png, overlap_score: 0.007119640922457824, pred: [-50, -32]
name: sedan4door_-17_15_-36_10_20_20_60_420.png, overlap_score: 3.7430585527262266, pred: [-17, -13]
name: sedan4door_-50_45_-22_10_15_230_30_420.png, overlap_score: 4.188679245283019, pred: [-50, -46]
name: suv_-50_15_-4_10_20_140_60_420.png, overlap_score: 4.096916299559472, pred: [-50, -37]
name: sedan2door_-30_15_-4_35_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -33]
name: sedan4door_-50_15_-22_35_20_20_30_420.png, overlap_score: 164.57238208246812, pred: [-50, -39]
name: suv_-30_15_-36_35_15_80_60_420.png, overlap_score: 134.7727790432802, pred: [-30, -25]
name: sedan2door_-30_45_-22_10_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -31]
name: suv_-30_15_-4_35_15_20_60_420.png, overlap_score: 103.42918781725888, pred: [-30, -21]
name: suv_-30_15_-36_10_15_230_30_420.png, overlap_score: 208.50898203592814, pred: [-30, -5]
name: hatchback_-30_15_-36_10_15_230_30_420.png, overlap_score: 0.15476190476190477, pred: [-30, -41]
name: sedan2door_-50_45_-22_35_15_230_30_420.png, overlap_score: 170.0, pred: [-50, -32]
name: hatchback_-50_45_-22_35_20_230_60_420.png, overlap_score: 213.86444708680142, pred: [-50, -38]
name: hybrid_-30_45_-4_35_15_80_30_420.png, overlap_score: 2.9736614853195165, pred: [-30, -32]
name: suv_-50_45_-36_10_15_140_30_420.png, overlap_score: 97.17522658610272, pred: [-50, -44]
name: suv_-17_15_-22_10_15_20_60_420.png, overlap_score: 91.53434635187743, pred: [-17, -13]
name: suv_-17_15_-4_10_15_230_30_420.png, overlap_score: 187.82035928143713, pred: [-17, -6]
name: suv_-50_15_-36_35_15_140_30_420.png, overlap_score: 93.00604229607251, pred: [-50, -42]
name: suv_-30_45_-4_10_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -26]
name: sedan4door_-17_45_-22_10_20_20_60_420.png, overlap_score: 19.617033520356784, pred: [-17, -14]
name: suv_-50_45_-4_10_15_230_60_420.png, overlap_score: 240.61047717842322, pred: [-50, -29]
name: suv_-30_45_-4_10_20_20_30_420.png, overlap_score: 90.7707482522323, pred: [-30, -30]
name: sedan2door_-30_45_-4_35_15_20_60_420.png, overlap_score: 240.34953338989214, pred: [-30, -24]
name: suv_-17_15_-36_10_15_20_60_420.png, overlap_score: 119.7355268115032, pred: [-17, -11]
name: sedan2door_-30_45_-36_35_15_230_30_420.png, overlap_score: None, pred: [-30, -28]
name: hatchback_-17_15_-4_35_20_140_30_420.png, overlap_score: 39.33891213389121, pred: [-17, -3]
name: sedan4door_-30_45_-22_35_20_230_30_420.png, overlap_score: 0.0, pred: [-30, -43]
name: hybrid_-50_15_-22_10_15_80_60_420.png, overlap_score: 36.535401459854015, pred: [-50, -31]
name: sedan4door_-17_15_-36_10_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -5]
name: hybrid_-50_45_-4_35_15_230_30_420.png, overlap_score: 0.0, pred: [-50, -39]
name: sedan2door_-30_45_-4_10_20_230_60_420.png, overlap_score: 204.26652675760755, pred: [-30, -34]
name: sedan4door_-17_15_-4_35_15_80_30_420.png, overlap_score: 0.011263073209975865, pred: [-17, -4]
name: sedan4door_-50_15_-36_10_20_230_60_420.png, overlap_score: 229.98084929225647, pred: [-50, -36]
name: hatchback_-30_45_-36_10_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -29]
name: sedan2door_-30_15_-22_35_20_80_60_420.png, overlap_score: 120.07403156384505, pred: [-30, -29]
name: suv_-17_45_-4_10_20_20_30_420.png, overlap_score: 42.33668936926266, pred: [-17, -14]
name: sedan2door_-30_15_-4_10_15_80_60_420.png, overlap_score: 121.10846484935438, pred: [-30, -29]
name: suv_-30_15_-4_10_15_80_30_420.png, overlap_score: 0.0004380201489268506, pred: [-30, -35]
name: sedan2door_-30_45_-36_35_20_230_30_420.png, overlap_score: None, pred: [-30, -27]
name: hatchback_-17_15_-22_35_15_20_30_420.png, overlap_score: 62.96344285053216, pred: [-17, -17]
name: suv_-30_45_-22_35_20_80_30_420.png, overlap_score: 0.0, pred: [-30, -37]
name: suv_-50_45_-22_35_15_20_60_420.png, overlap_score: 207.8251313243019, pred: [-50, -31]
name: suv_-30_15_-22_35_20_20_30_420.png, overlap_score: 51.294455596317576, pred: [-30, -28]
name: hybrid_-30_15_-22_10_20_80_30_420.png, overlap_score: 0.0, pred: [-30, -32]
name: hybrid_-17_45_-22_35_15_140_30_420.png, overlap_score: 0.0, pred: [-17, -12]
name: hybrid_-17_15_-22_35_15_80_60_420.png, overlap_score: 66.59978425026969, pred: [-17, -15]
name: sedan4door_-50_45_-4_35_15_20_30_420.png, overlap_score: 197.7045387125482, pred: [-50, -36]
name: hybrid_-30_15_-36_10_20_80_30_420.png, overlap_score: 0.10924006908462867, pred: [-30, -31]
name: sedan4door_-30_45_-36_35_20_140_60_420.png, overlap_score: 176.82773109243698, pred: [-30, -30]
name: hybrid_-17_45_-4_35_15_230_60_420.png, overlap_score: 173.70182841068916, pred: [-17, -7]
name: hybrid_-50_45_-4_10_15_80_60_420.png, overlap_score: 44.76496350364963, pred: [-50, -32]
name: suv_-17_45_-22_35_15_80_30_420.png, overlap_score: 1.437290658727205, pred: [-17, -22]
name: sedan4door_-50_15_-4_10_20_20_60_420.png, overlap_score: 224.43222427603203, pred: [-50, -28]
name: hatchback_-17_15_-22_35_15_80_60_420.png, overlap_score: 0.0, pred: [-17, -19]
name: hybrid_-30_45_-36_10_20_230_60_420.png, overlap_score: 220.31892274982283, pred: [-30, -20]
name: sedan2door_-17_15_-4_10_15_140_30_420.png, overlap_score: 0.0, pred: [-17, -30]
name: hatchback_-30_15_-22_10_15_230_30_420.png, overlap_score: 9.19047619047619, pred: [-30, -37]
name: hybrid_-50_45_-36_35_20_80_60_420.png, overlap_score: 39.28795620437956, pred: [-50, -32]
